variant_id,label,short_filter,short_risk_usd,switch_long_risk_usd,switch_buffer_mode,short_entry_until,trades,win_rate,pnl_usd,max_dd_usd,return_dd,profit_factor,avg_trade_usd,long_first_trades,short_first_trades,switch_count,long_pnl_usd,short_pnl_usd,switch_long_pnl_usd,gross_profit_usd,gross_loss_usd,legs,leg_short_pnl_usd,leg_switch_long_pnl_usd,jan_may_2026_trades,jan_may_2026_pnl_usd,jan_may_2026_max_dd_usd,jan_may_2026_win_rate,march_2026_trades,march_2026_pnl_usd,march_2026_max_dd_usd,march_2026_win_rate,last_5d_trades,last_5d_pnl_usd,last_5d_max_dd_usd,last_10d_trades,last_10d_pnl_usd,last_10d_max_dd_usd,last_20d_trades,last_20d_pnl_usd,last_20d_max_dd_usd,last_30d_trades,last_30d_pnl_usd,last_30d_max_dd_usd,last_50d_trades,last_50d_pnl_usd,last_50d_max_dd_usd,last_100d_trades,last_100d_pnl_usd,last_100d_max_dd_usd,last_200d_trades,last_200d_pnl_usd,last_200d_max_dd_usd,short_filter_evaluations,short_filter_rejections,short_time_guard_rejections,short_filter_lookahead_violations,short_filter_max_lag_minutes,pnl_usd_delta_vs_baseline,max_dd_usd_delta_vs_baseline,march_2026_pnl_usd_delta_vs_baseline,march_2026_max_dd_usd_delta_vs_baseline,last_5d_pnl_delta_vs_baseline,last_5d_dd_delta_vs_baseline,last_10d_pnl_delta_vs_baseline,last_10d_dd_delta_vs_baseline,last_20d_pnl_delta_vs_baseline,last_20d_dd_delta_vs_baseline,last_30d_pnl_delta_vs_baseline,last_30d_dd_delta_vs_baseline,last_50d_pnl_delta_vs_baseline,last_50d_dd_delta_vs_baseline,last_100d_pnl_delta_vs_baseline,last_100d_dd_delta_vs_baseline,last_200d_pnl_delta_vs_baseline,last_200d_dd_delta_vs_baseline,p0_recent_score,beats_baseline_30d_pnl,beats_baseline_30d_dd,improves_march_pnl
p0_st5_20_bearish_sr250_lr500_buf2ticks_tg1030,"P0 st5_20_bearish, short $250, switch long $500, buffer 2ticks, guard 10:30",st5_20_bearish,250.0,500.0,2ticks,10:30,1557,0.573538856775851,40280.139999999985,-11579.879999999997,3.478459189559822,1.1310180004705963,25.87035324341682,996,561,228,33592.319999999985,6687.819999999997,4591.119999999999,347719.88,-307439.74,1785,6687.819999999996,4591.12,70,6503.16,-3577.339999999999,0.6428571428571429,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2322.1000000000004,-102.24000000000001,14,3172.48,-551.48,25,4218.5,-1289.2600000000002,50,4132.5599999999995,-3577.34,95,5784.34,-4561.46,2204,1486,811,0,4.0,7189.059999999998,544.5600000000013,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-25.519999999999527,120.0,-287.52,0.0,-1166.7600000000002,-427.7800000000002,97.5,507.75999999999976,398.85999999999694,0.0,3411.656,False,False,True
p0_st5_20_bearish_sr250_lr500_buf2ticks_tg1100,"P0 st5_20_bearish, short $250, switch long $500, buffer 2ticks, guard 11:00",st5_20_bearish,250.0,500.0,2ticks,11:00,1581,0.5724225173940544,40086.55999999998,-11635.319999999998,3.4452477456571877,1.1298768756167172,25.355192915876017,991,590,233,33572.55999999998,6513.999999999996,5348.7599999999975,348737.04000000004,-308650.48,1814,6513.999999999997,5348.76,71,6602.92,-3577.339999999999,0.647887323943662,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2322.1000000000004,-102.24000000000001,14,3172.48,-551.48,25,4218.5,-1289.2600000000002,50,4132.5599999999995,-3577.34,96,5884.0999999999985,-4561.46,2640,1881,369,0,4.0,6995.479999999996,489.1200000000008,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-25.519999999999527,120.0,-287.52,0.0,-1166.7600000000002,-427.7800000000002,97.5,507.75999999999976,498.61999999999534,0.0,3392.298,False,False,True
p0_st5_20_bearish_sr250_lr500_buf0_25r_tgnone,"P0 st5_20_bearish, short $250, switch long $500, buffer 0.25r, guard none",st5_20_bearish,250.0,500.0,0.25r,none,1598,0.5607008760951189,35182.83999999998,-11807.119999999999,2.979798629979198,1.117143862293622,22.016795994993732,984,614,186,29442.459999999985,5740.379999999996,1704.3799999999983,335521.57999999996,-300338.74,1784,5740.379999999997,1704.380000000001,71,4543.58,-3577.339999999999,0.6197183098591549,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,1631.84,-155.22000000000003,14,993.4599999999998,-857.72,25,2050.9399999999996,-1559.2400000000002,50,1964.9999999999995,-3577.34,96,3457.499999999999,-4561.46,3262,2474,0,0,4.0,2091.7599999999948,317.3199999999997,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-715.78,67.01999999999998,-2466.54,-306.24,-3334.3200000000006,-697.7600000000002,-2070.06,507.75999999999976,-1927.980000000004,0.0,416.66599999999914,False,False,True
p0_st5_20_bearish_sr250_lr500_buf0_25r_tg1030,"P0 st5_20_bearish, short $250, switch long $500, buffer 0.25r, guard 10:30",st5_20_bearish,250.0,500.0,0.25r,10:30,1557,0.5664739884393064,36669.459999999985,-12505.199999999997,2.932336947829702,1.122929799178628,23.55135517019909,996,561,178,28965.63999999998,7703.819999999994,-35.560000000000855,334965.4,-298295.93999999994,1735,7703.819999999995,-35.56000000000222,70,4443.82,-3577.339999999999,0.6142857142857143,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,1631.84,-155.22000000000003,14,993.4599999999998,-857.72,25,2050.9399999999996,-1559.2400000000002,50,1964.9999999999995,-3577.34,95,3357.7399999999984,-4561.46,2204,1486,811,0,4.0,3578.3799999999974,-380.7599999999984,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-715.78,67.01999999999998,-2466.54,-306.24,-3334.3200000000006,-697.7600000000002,-2070.06,507.75999999999976,-2027.7400000000048,0.0,565.3279999999994,False,False,True
p0_st5_20_bearish_sr250_lr500_buf0_25r_tg1100,"P0 st5_20_bearish, short $250, switch long $500, buffer 0.25r, guard 11:00",st5_20_bearish,250.0,500.0,0.25r,11:00,1581,0.5654648956356736,36138.359999999986,-12560.639999999998,2.877111357383063,1.1205237920226574,22.857912713472476,991,590,183,28737.859999999986,7400.499999999995,514.059999999999,335982.56000000006,-299844.19999999995,1764,7400.499999999997,514.0599999999995,71,4543.58,-3577.339999999999,0.6197183098591549,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,1631.84,-155.22000000000003,14,993.4599999999998,-857.72,25,2050.9399999999996,-1559.2400000000002,50,1964.9999999999995,-3577.34,96,3457.499999999999,-4561.46,2640,1881,369,0,4.0,3047.279999999999,-436.1999999999989,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-715.78,67.01999999999998,-2466.54,-306.24,-3334.3200000000006,-697.7600000000002,-2070.06,507.75999999999976,-1927.980000000004,0.0,512.2179999999996,False,False,True
p0_st5_20_bearish_sr250_lr750_buf0_tgnone,"P0 st5_20_bearish, short $250, switch long $750, buffer 0, guard none",st5_20_bearish,250.0,750.0,0,none,1598,0.5826032540675845,42453.43999999999,-13644.419999999998,3.111414043249914,1.1275923185609933,26.5666082603254,984,614,241,37440.05999999999,5013.379999999996,9701.979999999998,375180.68000000005,-332727.24,1839,5013.379999999998,9701.98,71,8464.779999999999,-3577.3399999999983,0.647887323943662,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2764.36,-102.24000000000001,14,4137.26,-551.48,25,5820.32,-999.8800000000001,50,5734.379999999999,-3577.34,96,8104.5,-4561.46,3262,2474,0,0,4.0,9362.36,-1519.9799999999996,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,416.74000000000024,120.0,677.2600000000002,0.0,435.0599999999995,-138.4000000000001,1699.3199999999997,507.75999999999976,2719.019999999997,0.0,4593.7660000000005,True,False,True
p0_st5_20_bearish_sr250_lr750_buf0_tg1030,"P0 st5_20_bearish, short $250, switch long $750, buffer 0, guard 10:30",st5_20_bearish,250.0,750.0,0,10:30,1557,0.5876685934489403,44073.91999999999,-12743.539999999997,3.458530361265394,1.13391672524306,28.306949261400124,996,561,229,36903.599999999984,7170.319999999997,7902.399999999998,373188.30000000005,-329114.38,1786,7170.319999999996,7902.399999999996,70,8365.019999999999,-3577.3399999999983,0.6428571428571429,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2764.36,-102.24000000000001,14,4137.26,-551.48,25,5820.32,-999.8800000000001,50,5734.379999999999,-3577.34,95,8004.739999999998,-4561.46,2204,1486,811,0,4.0,10982.840000000004,-619.0999999999985,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,416.74000000000024,120.0,677.2600000000002,0.0,435.0599999999995,-138.4000000000001,1699.3199999999997,507.75999999999976,2619.2599999999948,0.0,4755.814,True,False,True
p0_st5_20_bearish_sr250_lr750_buf0_tg1100,"P0 st5_20_bearish, short $250, switch long $750, buffer 0, guard 11:00",st5_20_bearish,250.0,750.0,0,11:00,1581,0.5869702719797596,44394.179999999986,-12802.759999999998,3.467547622543888,1.1343288161465523,28.07981024667931,991,590,234,37392.67999999999,7001.499999999996,9168.879999999997,374883.06,-330488.88,1815,7001.499999999998,9168.879999999994,71,8464.779999999999,-3577.3399999999983,0.647887323943662,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2764.36,-102.24000000000001,14,4137.26,-551.48,25,5820.32,-999.8800000000001,50,5734.379999999999,-3577.34,96,8104.5,-4561.46,2640,1881,369,0,4.0,11303.099999999999,-678.3199999999997,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,416.74000000000024,120.0,677.2600000000002,0.0,435.0599999999995,-138.4000000000001,1699.3199999999997,507.75999999999976,2719.019999999997,0.0,4787.84,True,False,True
p0_st5_20_bearish_sr250_lr750_buf2ticks_tgnone,"P0 st5_20_bearish, short $250, switch long $750, buffer 2ticks, guard none",st5_20_bearish,250.0,750.0,2ticks,none,1598,0.5807259073842302,39435.89999999998,-14232.019999999993,2.7709278092638994,1.1181621738299545,24.678285356695856,984,614,240,34910.01999999999,4525.8799999999965,7171.94,373179.76,-333743.86,1838,4525.879999999998,7171.94,71,8376.779999999999,-3577.3399999999983,0.647887323943662,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2764.36,-102.24000000000001,14,4137.26,-551.48,25,5732.32,-1087.88,50,5646.379999999999,-3577.34,96,8016.5,-4561.46,3262,2474,0,0,4.0,6344.819999999992,-2107.5799999999945,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,416.74000000000024,120.0,677.2600000000002,0.0,347.0599999999995,-226.4000000000001,1611.3199999999997,507.75999999999976,2631.019999999997,0.0,4292.012,True,False,True
p0_st5_20_bearish_sr250_lr750_buf2ticks_tg1030,"P0 st5_20_bearish, short $250, switch long $750, buffer 2ticks, guard 10:30",st5_20_bearish,250.0,750.0,2ticks,10:30,1557,0.5857418111753372,41079.37999999999,-13334.919999999995,3.0805869101576917,1.1244392274230877,26.383673731534998,996,561,228,34391.55999999998,6687.819999999997,5390.359999999999,371195.38,-330116.0,1785,6687.819999999996,5390.359999999997,70,8277.019999999999,-3577.3399999999983,0.6428571428571429,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2764.36,-102.24000000000001,14,4137.26,-551.48,25,5732.32,-1087.88,50,5646.379999999999,-3577.34,95,7916.739999999998,-4561.46,2204,1486,811,0,4.0,7988.300000000003,-1210.479999999996,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,416.74000000000024,120.0,677.2600000000002,0.0,347.0599999999995,-226.4000000000001,1611.3199999999997,507.75999999999976,2531.2599999999948,0.0,4456.360000000001,True,False,True
p0_st5_20_bearish_sr250_lr750_buf2ticks_tg1100,"P0 st5_20_bearish, short $250, switch long $750, buffer 2ticks, guard 11:00",st5_20_bearish,250.0,750.0,2ticks,11:00,1581,0.5850727387729285,41376.63999999999,-13390.359999999993,3.0900319334207604,1.1248143394302659,26.17118279569892,991,590,233,34862.63999999999,6513.999999999996,6638.840000000001,372882.14,-331505.5,1814,6513.999999999997,6638.839999999997,71,8376.779999999999,-3577.3399999999983,0.647887323943662,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,2764.36,-102.24000000000001,14,4137.26,-551.48,25,5732.32,-1087.88,50,5646.379999999999,-3577.34,96,8016.5,-4561.46,2640,1881,369,0,4.0,8285.560000000005,-1265.9199999999946,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,416.74000000000024,120.0,677.2600000000002,0.0,347.0599999999995,-226.4000000000001,1611.3199999999997,507.75999999999976,2631.019999999997,0.0,4486.086000000001,True,False,True
p0_st5_20_bearish_sr250_lr750_buf0_25r_tgnone,"P0 st5_20_bearish, short $250, switch long $750, buffer 0.25r, guard none",st5_20_bearish,250.0,750.0,0.25r,none,1598,0.567584480600751,35079.03999999999,-13735.699999999995,2.5538589223701744,1.1111577696400685,21.951839799749685,984,614,186,29338.65999999998,5740.379999999996,1600.5799999999972,350657.88,-315578.83999999997,1784,5740.379999999997,1600.5799999999963,71,4626.4,-3577.339999999998,0.6338028169014085,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,1909.1,-102.24000000000001,14,609.2399999999998,-1519.2,25,1809.2399999999996,-2078.2000000000003,50,1723.2999999999995,-3577.34,96,3746.3599999999988,-4561.46,3262,2474,0,0,4.0,1987.9600000000064,-1611.2599999999966,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-438.52,120.0,-2850.76,-967.72,-3576.0200000000004,-1216.7200000000003,-2311.76,507.75999999999976,-1639.1200000000044,0.0,-639.4139999999998,False,False,True
p0_st5_20_bearish_sr250_lr750_buf0_25r_tg1030,"P0 st5_20_bearish, short $250, switch long $750, buffer 0.25r, guard 10:30",st5_20_bearish,250.0,750.0,0.25r,10:30,1557,0.5722543352601156,35621.039999999986,-14433.779999999995,2.467894065172117,1.1136827382940202,22.877996146435443,996,561,178,27917.219999999987,7703.819999999994,-1083.9800000000032,348958.32000000007,-313337.27999999997,1735,7703.819999999995,-1083.9800000000023,70,4526.639999999999,-3577.3399999999983,0.6285714285714286,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,1909.1,-102.24000000000001,14,609.2399999999998,-1519.2,25,1809.2399999999996,-2078.2000000000003,50,1723.2999999999995,-3577.34,95,3646.599999999999,-4561.46,2204,1486,811,0,4.0,2529.959999999999,-2309.3399999999965,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-438.52,120.0,-2850.76,-967.72,-3576.0200000000004,-1216.7200000000003,-2311.76,507.75999999999976,-1738.8800000000042,0.0,-585.2140000000004,False,False,True
p0_st5_20_bearish_sr250_lr750_buf0_25r_tg1100,"P0 st5_20_bearish, short $250, switch long $750, buffer 0.25r, guard 11:00",st5_20_bearish,250.0,750.0,0.25r,11:00,1581,0.571157495256167,35418.51999999998,-14489.219999999994,2.4444738916242557,1.1123935469318835,22.402605945604037,991,590,183,28018.019999999982,7400.499999999995,-205.78000000000156,350548.0,-315129.48,1764,7400.499999999997,-205.78000000000202,71,4626.4,-3577.339999999998,0.6338028169014085,15,-2346.06,-3577.34,0.4666666666666667,1,100.76,0.0,3,1292.04,0.0,7,1909.1,-102.24000000000001,14,609.2399999999998,-1519.2,25,1809.2399999999996,-2078.2000000000003,50,1723.2999999999995,-3577.34,96,3746.3599999999988,-4561.46,2640,1881,369,0,4.0,2327.439999999995,-2364.779999999995,286.99999999999955,507.7599999999993,0.0,0.0,396.98,222.24,-438.52,120.0,-2850.76,-967.72,-3576.0200000000004,-1216.7200000000003,-2311.76,507.75999999999976,-1639.1200000000044,0.0,-605.4660000000008,False,False,True
p0_st5_20_bearish_sr350_lr500_buf0_tgnone,"P0 st5_20_bearish, short $350, switch long $500, buffer 0, guard none",st5_20_bearish,350.0,500.0,0,none,1713,0.5627553998832457,39670.89999999999,-11262.16,3.522494796735261,1.1147449364992155,23.158727378867475,984,729,284,34106.39999999998,5564.499999999993,6368.319999999998,385402.06000000006,-345731.16,1997,5564.499999999989,6368.319999999996,86,8314.92,-3059.079999999998,0.6395348837209303,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2858.38,-161.98000000000002,16,3556.0199999999995,-551.48,30,4415.859999999999,-1656.98,59,6051.460000000001,-3059.08,113,7104.140000000001,-4561.46,3262,2474,0,0,4.0,6579.82,862.2799999999988,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,510.7600000000002,60.25999999999999,96.01999999999953,0.0,-969.4000000000015,-795.5,2016.4000000000015,1026.02,1718.659999999998,0.0,4077.091999999999,True,False,True
p0_st5_20_bearish_sr350_lr500_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $500, buffer 0, guard 10:30",st5_20_bearish,350.0,500.0,0,10:30,1660,0.5680722891566266,42784.879999999976,-10748.34,3.9806035164499796,1.125462969479438,25.774024096385528,996,664,272,34106.39999999998,8678.479999999992,5105.199999999999,383800.88,-341016.0,1932,8678.479999999994,5105.199999999999,83,7978.379999999999,-3059.0799999999986,0.6385542168674698,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2858.38,-161.98000000000002,16,3556.0199999999995,-551.48,29,4490.1,-1582.74,58,6125.700000000001,-3059.08,108,7042.579999999998,-4561.46,2204,1486,811,0,4.0,9693.799999999988,1376.0999999999985,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,510.7600000000002,60.25999999999999,96.01999999999953,0.0,-895.1599999999999,-721.26,2090.6400000000012,1026.02,1657.099999999995,0.0,4388.489999999998,True,False,True
p0_st5_20_bearish_sr350_lr500_buf0_tg1100,"P0 st5_20_bearish, short $350, switch long $500, buffer 0, guard 11:00",st5_20_bearish,350.0,500.0,0,11:00,1692,0.5667848699763594,42233.55999999998,-10840.739999999998,3.895818920110619,1.1230369711975592,24.960732860520086,991,701,277,34106.39999999998,8127.159999999994,5882.5999999999985,385492.66000000003,-343259.1,1969,8127.159999999993,5882.599999999997,85,8103.66,-3059.079999999998,0.6352941176470588,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2858.38,-161.98000000000002,16,3556.0199999999995,-551.48,30,4415.859999999999,-1656.98,59,6051.460000000001,-3059.08,111,7104.620000000001,-4561.46,2640,1881,369,0,4.0,9142.479999999996,1283.7000000000007,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,510.7600000000002,60.25999999999999,96.01999999999953,0.0,-969.4000000000015,-795.5,2016.4000000000015,1026.02,1719.1399999999976,0.0,4333.357999999998,True,False,True
p0_st5_20_bearish_sr350_lr500_buf2ticks_tgnone,"P0 st5_20_bearish, short $350, switch long $500, buffer 2ticks, guard none",st5_20_bearish,350.0,500.0,2ticks,none,1713,0.5615878575598365,37349.13999999999,-12021.239999999996,3.1069290688814135,1.1076207255722992,21.80335084646818,984,729,283,32462.139999999985,4886.9999999999945,4724.059999999999,384393.26000000007,-347044.12,1996,4886.999999999989,4724.059999999994,86,8248.92,-3059.079999999998,0.6395348837209303,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2858.38,-161.98000000000002,16,3556.0199999999995,-551.48,30,4349.859999999999,-1722.9800000000002,59,5985.459999999999,-3059.08,113,7038.140000000001,-4561.46,3262,2474,0,0,4.0,4258.060000000005,103.20000000000255,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,510.7600000000002,60.25999999999999,96.01999999999953,0.0,-1035.4000000000015,-861.5000000000002,1950.3999999999996,1026.02,1652.659999999998,0.0,3844.9159999999997,True,False,True
p0_st5_20_bearish_sr350_lr500_buf2ticks_tg1030,"P0 st5_20_bearish, short $350, switch long $500, buffer 2ticks, guard 10:30",st5_20_bearish,350.0,500.0,2ticks,10:30,1660,0.5668674698795181,40490.87999999998,-11507.419999999998,3.5186757761513867,1.1182902075715773,24.392096385542157,996,664,271,32481.89999999998,8008.979999999993,3480.699999999998,382792.08,-342301.2,1931,8008.979999999994,3480.699999999998,83,7912.379999999999,-3059.0799999999986,0.6385542168674698,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2858.38,-161.98000000000002,16,3556.0199999999995,-551.48,29,4424.1,-1648.7400000000002,58,6059.700000000001,-3059.08,108,6976.579999999998,-4561.46,2204,1486,811,0,4.0,7399.799999999996,617.0200000000004,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,510.7600000000002,60.25999999999999,96.01999999999953,0.0,-961.1599999999999,-787.2600000000002,2024.6400000000012,1026.02,1591.099999999995,0.0,4159.089999999998,True,False,True
p0_st5_20_bearish_sr350_lr500_buf2ticks_tg1100,"P0 st5_20_bearish, short $350, switch long $500, buffer 2ticks, guard 11:00",st5_20_bearish,350.0,500.0,2ticks,11:00,1692,0.5656028368794326,39911.799999999974,-11599.819999999996,3.4407258043659286,1.1158300530809142,23.588534278959795,991,701,276,32462.13999999998,7449.659999999994,4238.339999999998,384483.86000000004,-344572.06000000006,1968,7449.659999999991,4238.3399999999965,85,8037.66,-3059.079999999998,0.6352941176470588,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,2858.38,-161.98000000000002,16,3556.0199999999995,-551.48,30,4349.859999999999,-1722.9800000000002,59,5985.459999999999,-3059.08,111,7038.620000000001,-4561.46,2640,1881,369,0,4.0,6820.719999999987,524.6200000000026,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,510.7600000000002,60.25999999999999,96.01999999999953,0.0,-1035.4000000000015,-861.5000000000002,1950.3999999999996,1026.02,1653.1399999999976,0.0,4101.181999999998,True,False,True
p0_st5_20_bearish_sr350_lr500_buf0_25r_tgnone,"P0 st5_20_bearish, short $350, switch long $500, buffer 0.25r, guard none",st5_20_bearish,350.0,500.0,0.25r,none,1713,0.5493286631640397,35960.55999999999,-11848.099999999999,3.035133059309087,1.1059106156597778,20.99273788674839,984,729,218,28524.559999999987,7435.9999999999945,786.4799999999977,375497.44000000006,-339536.88,1931,7435.999999999991,786.4799999999996,86,6204.060000000001,-3059.0799999999977,0.6162790697674418,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,1956.12,-373.98,16,1121.4999999999998,-1053.96,30,1715.0399999999995,-2172.7000000000003,59,3350.64,-3059.08,113,4586.52,-4561.46,3262,2474,0,0,4.0,2869.480000000003,276.34000000000015,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-391.5,-151.74,-2338.5,-502.48,-3670.2200000000007,-1311.2200000000003,-684.4199999999996,1026.02,-798.9600000000028,0.0,769.0579999999998,False,False,True
p0_st5_20_bearish_sr350_lr500_buf0_25r_tg1030,"P0 st5_20_bearish, short $350, switch long $500, buffer 0.25r, guard 10:30",st5_20_bearish,350.0,500.0,0.25r,10:30,1660,0.5542168674698795,38271.71999999999,-12571.739999999998,3.0442659488662662,1.1140924459647346,23.055253012048183,996,664,210,28047.739999999983,10223.979999999992,-953.4600000000019,373716.54000000004,-335444.81999999995,1870,10223.979999999996,-953.4599999999987,83,5867.519999999999,-3059.0799999999977,0.6144578313253012,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,1956.12,-373.98,16,1121.4999999999998,-1053.96,29,1789.2799999999995,-2098.46,58,3424.8799999999997,-3059.08,108,4524.959999999999,-4561.46,2204,1486,811,0,4.0,5180.639999999999,-447.2999999999993,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-391.5,-151.74,-2338.5,-502.48,-3595.9800000000005,-1236.98,-610.1799999999998,1026.02,-860.5200000000041,0.0,1000.1739999999995,False,False,True
p0_st5_20_bearish_sr350_lr500_buf0_25r_tg1100,"P0 st5_20_bearish, short $350, switch long $500, buffer 0.25r, guard 11:00",st5_20_bearish,350.0,500.0,0.25r,11:00,1692,0.5531914893617021,37315.61999999998,-12664.14,2.946557760732271,1.110370972221524,22.0541489361702,991,701,215,27819.959999999985,9495.659999999994,-403.8400000000024,375408.32,-338092.69999999995,1907,9495.65999999999,-403.83999999999924,85,5992.799999999999,-3059.0799999999977,0.611764705882353,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,1956.12,-373.98,16,1121.4999999999998,-1053.96,30,1715.0399999999995,-2172.7000000000003,59,3350.64,-3059.08,111,4587.0,-4561.46,2640,1881,369,0,4.0,4224.539999999994,-539.7000000000007,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,-391.5,-151.74,-2338.5,-502.48,-3670.2200000000007,-1311.2200000000003,-684.4199999999996,1026.02,-798.4800000000032,0.0,904.5639999999989,False,False,True
p0_st5_20_bearish_sr350_lr750_buf0_tgnone,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard none",st5_20_bearish,350.0,750.0,0,none,1713,0.5755983654407473,40368.35999999998,-14157.519999999997,2.8513722742401204,1.1085289766127087,23.56588441330997,984,729,284,34803.85999999999,5564.499999999993,7065.779999999995,412327.64,-371959.28,1997,5564.499999999989,7065.779999999998,86,10401.82,-3059.0799999999977,0.6744186046511628,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,3475.8999999999996,-102.24000000000001,16,4696.0599999999995,-551.48,30,6232.199999999999,-1085.94,59,7867.799999999999,-3059.08,113,9549.58,-4561.46,3262,2474,0,0,4.0,7277.279999999992,-2033.079999999998,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1128.2799999999997,120.0,1236.0599999999995,0.0,846.9399999999987,-224.46000000000004,3832.74,1026.02,4164.099999999997,0.0,5286.877999999999,True,False,True
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",st5_20_bearish,350.0,750.0,0,10:30,1660,0.5807228915662651,42945.879999999976,-12792.159999999998,3.3572031619366847,1.1171674566793497,25.871012048192757,996,664,272,34267.39999999999,8678.479999999992,5266.199999999998,409480.08,-366534.19999999995,1932,8678.479999999994,5266.199999999997,83,10065.279999999999,-3059.079999999998,0.6746987951807228,18,-974.7800000000004,-3059.08,0.5555555555555556,1,100.76,0.0,3,1292.04,0.0,9,3475.8999999999996,-102.24000000000001,16,4696.0599999999995,-551.48,29,6306.439999999999,-1011.7000000000003,58,7942.040000000001,-3059.08,108,9488.02,-4561.46,2204,1486,811,0,4.0,9854.799999999988,-667.7199999999993,1658.279999999999,1026.0199999999995,0.0,0.0,396.98,222.24,1128.2799999999997,120.0,1236.0599999999995,0.0,921.1799999999985,-150.22000000000025,3906.9800000000014,1026.02,4102.539999999997,0.0,5544.629999999998,True,False,True
