candidate,filter_count,filters,full_trades,full_pnl,full_max_dd,full_win_rate,full_profit_factor,full_avg_trade,full_daily_sharpe,full_daily_sortino,full_best_day,full_worst_day,jan_may_2026_trades,jan_may_2026_pnl,jan_may_2026_max_dd,jan_may_2026_win_rate,jan_may_2026_profit_factor,jan_may_2026_avg_trade,march_2026_trades,march_2026_pnl,march_2026_max_dd,march_2026_win_rate,march_2026_profit_factor,march_2026_avg_trade,apr_may_2026_trades,apr_may_2026_pnl,apr_may_2026_max_dd,apr_may_2026_win_rate,apr_may_2026_profit_factor,apr_may_2026_avg_trade,last_5d_trades,last_5d_pnl,last_5d_max_dd,last_5d_win_rate,last_5d_profit_factor,last_5d_avg_trade,last_10d_trades,last_10d_pnl,last_10d_max_dd,last_10d_win_rate,last_10d_profit_factor,last_10d_avg_trade,last_20d_trades,last_20d_pnl,last_20d_max_dd,last_20d_win_rate,last_20d_profit_factor,last_20d_avg_trade,last_30d_trades,last_30d_pnl,last_30d_max_dd,last_30d_win_rate,last_30d_profit_factor,last_30d_avg_trade,last_50d_trades,last_50d_pnl,last_50d_max_dd,last_50d_win_rate,last_50d_profit_factor,last_50d_avg_trade,last_100d_trades,last_100d_pnl,last_100d_max_dd,last_100d_win_rate,last_100d_profit_factor,last_100d_avg_trade,last_200d_trades,last_200d_pnl,last_200d_max_dd,last_200d_win_rate,last_200d_profit_factor,last_200d_avg_trade,full_trade_retention,jan_may_trade_retention,apr_may_pnl_retention,march_dd_improvement,march_pnl_improvement,full_return_dd
ST5_20 & ST15_5 & ST15_50,3,"ST5_20,ST15_5,ST15_50",478,19814.54,-7054.959999999986,0.5815899581589958,1.1914450898774163,41.45301255230126,1.0293592395582094,1.3259059026511755,989.04,-3459.48,29,2707.92,-1587.2,0.5862068965517241,1.701970136872667,93.37655172413794,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,12,1542.4399999999998,-861.48,0.5833333333333334,1.9202114331396387,128.53666666666666,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,21,1550.7999999999997,-1587.2,0.5238095238095238,1.4735093675956912,73.84761904761903,37,387.77999999999975,-3671.22,0.6216216216216216,1.0515060793059205,10.480540540540535,0.36882716049382713,0.4027777777777778,0.26359556629536834,2497.8999999999996,2515.3999999999996,2.8085970721308184
ST5_20 & ST5_50 & ST15_10,3,"ST5_20,ST5_50,ST15_10",506,18331.64,-6765.360000000022,0.5731225296442688,1.167348935224685,36.228537549407115,0.9053642351532051,1.1626075677842216,989.04,-3459.48,32,3806.72,-1461.4599999999998,0.625,1.9472751704573736,118.96,6,8.079999999999927,-1461.46,0.5,1.005528717857485,1.3466666666666545,13,1752.9599999999998,-861.48,0.6153846153846154,2.0458065362908515,134.84307692307692,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,12,1812.1999999999998,-861.48,0.6666666666666666,2.12075896446374,151.01666666666665,22,2083.8199999999997,-1461.46,0.5909090909090909,1.6616603902990432,94.7190909090909,42,1610.8599999999992,-3671.22,0.6428571428571429,1.206704426759194,38.3538095238095,0.3904320987654321,0.4444444444444444,0.2995724202517627,2623.6399999999994,2641.1399999999994,2.7096325990043306
ST5_20 & ST5_50 & ST15_20,3,"ST5_20,ST5_50,ST15_20",544,29664.039999999994,-5849.960000000003,0.5919117647058824,1.2701318730593179,54.529485294117634,1.4067085871124687,1.841361232016983,989.04,-3459.48,36,4716.3,-1461.4599999999996,0.6388888888888888,2.0319950635437456,131.00833333333333,7,228.83999999999992,-1461.46,0.5714285714285714,1.1565831428845126,32.69142857142856,15,2147.26,-1387.2,0.6,1.963908316349892,143.1506666666667,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,8,879.1199999999999,-551.48,0.625,2.061149602877628,109.88999999999999,14,2206.5,-1387.2,0.6428571428571429,2.017561173573385,157.60714285714286,25,2698.879999999999,-1461.46,0.6,1.7292575239268715,107.95519999999996,45,2314.920000000001,-3671.22,0.6444444444444445,1.2774173291757247,51.44266666666669,0.41975308641975306,0.5,0.36695639096716426,2623.6399999999994,2861.8999999999996,5.070810740586257
ST5_20 & ST5_50 & ST15_5,3,"ST5_20,ST5_50,ST15_5",490,20868.579999999994,-6300.419999999998,0.5836734693877551,1.196877890985813,42.588938775510194,1.0527893320456811,1.3542993471856257,989.04,-3459.48,29,3044.1800000000003,-1461.46,0.6206896551724138,1.8157272780865308,104.97172413793105,6,8.079999999999927,-1461.46,0.5,1.005528717857485,1.3466666666666545,13,1752.9599999999998,-861.48,0.6153846153846154,2.0458065362908515,134.84307692307692,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,12,1812.1999999999998,-861.48,0.6666666666666666,2.12075896446374,151.01666666666665,21,1887.0599999999997,-1461.46,0.5714285714285714,1.5991846014136117,89.85999999999999,37,724.0399999999997,-3671.22,0.6486486486486487,1.0978025362416723,19.56864864864864,0.37808641975308643,0.4027777777777778,0.2995724202517627,2623.6399999999994,2641.1399999999994,3.312252199059745
ST5_20 & ST5_50 & ST15_50,3,"ST5_20,ST5_50,ST15_50",573,26328.659999999996,-7272.46000000001,0.5794066317626527,1.2258077131881675,45.948795811518316,1.1842030942660051,1.5382079292544661,989.04,-3459.48,38,3864.8,-1588.1999999999996,0.5789473684210527,1.768992001273429,101.70526315789475,8,102.09999999999991,-1588.2,0.5,1.0642866137766023,12.762499999999989,17,1717.02,-1384.68,0.5294117647058824,1.6715924025283182,101.00117647058823,0,0.0,0.0,0.0,,0.0,3,-184.22000000000003,-222.24,0.3333333333333333,0.5359463952843971,-61.40666666666667,5,110.29999999999995,-324.48,0.4,1.2209446736909577,22.05999999999999,11,659.3999999999999,-551.48,0.5454545454545454,1.5697055570915122,59.94545454545453,16,1776.26,-1384.68,0.5625,1.711243693441179,111.01625,28,2141.9000000000005,-1588.2,0.5357142857142857,1.5153034465834894,76.4964285714286,49,2025.22,-3671.22,0.6122448979591837,1.2301318370139065,41.33102040816327,0.44212962962962965,0.5277777777777778,0.29343044736941043,2496.8999999999996,2735.1599999999994,3.6203237968995303
ST5_5 & ST15_10 & ST15_20,3,"ST5_5,ST15_10,ST15_20",483,19169.759999999995,-6196.539999999999,0.5817805383022774,1.1874605418489141,39.68894409937887,1.0018855379510831,1.2868138170387757,989.04,-3459.48,32,4486.48,-1587.1999999999998,0.65625,2.1811623964026583,140.2025,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,23,2476.84,-1587.2,0.6086956521739131,1.7701904299911688,107.68869565217392,42,1830.3599999999997,-3671.22,0.6428571428571429,1.2338353203297072,43.57999999999999,0.3726851851851852,0.4444444444444444,0.3882260054618101,2497.8999999999996,2515.3999999999996,3.093623215536412
ST5_5 & ST15_10 & ST15_50,3,"ST5_5,ST15_10,ST15_50",473,16806.959999999995,-6541.9999999999745,0.5792811839323467,1.1653789831711945,35.532684989429164,0.8913860161074177,1.1400405501501016,989.04,-3459.48,32,4486.48,-1587.1999999999998,0.65625,2.1811623964026583,140.2025,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,23,2476.84,-1587.2,0.6086956521739131,1.7701904299911688,107.68869565217392,42,1830.3599999999997,-3671.22,0.6428571428571429,1.2338353203297072,43.57999999999999,0.36496913580246915,0.4444444444444444,0.3882260054618101,2497.8999999999996,2515.3999999999996,2.569085906450636
ST5_5 & ST15_20 & ST15_50,3,"ST5_5,ST15_20,ST15_50",508,25079.27999999999,-5801.559999999996,0.594488188976378,1.2426518310676795,49.36866141732282,1.26440911451274,1.634688932167467,989.04,-3459.48,34,5653.02,-1587.1999999999996,0.6764705882352942,2.4882791520550978,166.26529411764707,8,103.09999999999991,-1587.2,0.5,1.0649571572580645,12.887499999999989,14,3217.500000000001,-861.48,0.7142857142857143,2.9898697539797396,229.82142857142864,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,14,3217.500000000001,-861.48,0.7142857142857143,2.9898697539797396,229.82142857142864,25,3643.379999999999,-1587.2,0.64,2.132934064703907,145.73519999999996,44,2996.9000000000005,-3671.22,0.6590909090909091,1.3828651584912803,68.11136363636365,0.39197530864197533,0.4722222222222222,0.5498552517798735,2497.8999999999996,2736.1599999999994,4.322851095222666
ST5_5 & ST15_5 & ST15_10,3,"ST5_5,ST15_5,ST15_10",470,18723.799999999996,-5919.34,0.5851063829787234,1.1855735536823129,39.83787234042552,0.9894672350488198,1.2648761754167859,989.04,-3459.48,30,3437.2000000000007,-1587.2,0.6333333333333333,1.9049168588548742,114.57333333333335,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,22,2280.08,-1587.2,0.5909090909090909,1.7090065549709565,103.64,38,656.7999999999997,-3671.22,0.631578947368421,1.085030138575305,17.284210526315782,0.3626543209876543,0.4166666666666667,0.3882260054618101,2497.8999999999996,2515.3999999999996,3.1631567032811083
ST5_5 & ST15_5 & ST15_20,3,"ST5_5,ST15_5,ST15_20",461,19391.46,-5919.34,0.5900216919739696,1.1985887028638247,42.06390455531453,1.0539665028624365,1.3509585717641504,989.04,-3459.48,30,3437.2000000000007,-1587.2,0.6333333333333333,1.9049168588548742,114.57333333333335,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,22,2280.08,-1587.2,0.5909090909090909,1.7090065549709565,103.64,38,656.7999999999997,-3671.22,0.631578947368421,1.085030138575305,17.284210526315782,0.3557098765432099,0.4166666666666667,0.3882260054618101,2497.8999999999996,2515.3999999999996,3.275949683579588
ST5_5 & ST15_5 & ST15_50,3,"ST5_5,ST15_5,ST15_50",457,16624.6,-7597.019999999975,0.5842450765864332,1.1677999280133606,36.37768052516411,0.9048309584719382,1.1564882333718007,989.04,-3459.48,30,3437.2000000000007,-1587.2,0.6333333333333333,1.9049168588548742,114.57333333333335,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,22,2280.08,-1587.2,0.5909090909090909,1.7090065549709565,103.64,38,656.7999999999997,-3671.22,0.631578947368421,1.085030138575305,17.284210526315782,0.35262345679012347,0.4166666666666667,0.3882260054618101,2497.8999999999996,2515.3999999999996,2.1883054144914786
ST5_5 & ST5_10 & ST15_10,3,"ST5_5,ST5_10,ST15_10",489,17748.459999999995,-5904.279999999997,0.5766871165644172,1.1668726037600459,36.295419222903874,0.9015679333511811,1.153043902850006,989.04,-3459.48,32,4486.48,-1587.1999999999998,0.65625,2.1811623964026583,140.2025,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,23,2476.84,-1587.2,0.6086956521739131,1.7701904299911688,107.68869565217392,42,1830.3599999999997,-3671.22,0.6428571428571429,1.2338353203297072,43.57999999999999,0.3773148148148148,0.4444444444444444,0.3882260054618101,2497.8999999999996,2515.3999999999996,3.00603291171828
ST5_5 & ST5_10 & ST15_20,3,"ST5_5,ST5_10,ST15_20",523,28807.01999999999,-5351.079999999996,0.5965583173996176,1.2710141927908978,55.08034416826002,1.4080321871515444,1.833554222507661,989.04,-3459.48,35,5947.540000000001,-1587.1999999999996,0.6857142857142857,2.565817879295275,169.9297142857143,8,103.09999999999991,-1587.2,0.5,1.0649571572580645,12.887499999999989,14,3217.500000000001,-861.48,0.7142857142857143,2.9898697539797396,229.82142857142864,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,14,3217.500000000001,-861.48,0.7142857142857143,2.9898697539797396,229.82142857142864,25,3643.379999999999,-1587.2,0.64,2.132934064703907,145.73519999999996,45,3291.42,-3671.22,0.6666666666666666,1.4204911875475892,73.14266666666667,0.4035493827160494,0.4861111111111111,0.5498552517798735,2497.8999999999996,2736.1599999999994,5.383402976595381
ST5_5 & ST5_10 & ST15_5,3,"ST5_5,ST5_10,ST15_5",474,18013.759999999995,-5919.34,0.5822784810126582,1.1739132785435809,38.003713080168765,0.9377945826774245,1.1993035177521585,989.04,-3459.48,30,3437.2000000000007,-1587.2,0.6333333333333333,1.9049168588548742,114.57333333333335,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,13,2271.7200000000003,-861.48,0.6923076923076923,2.404950090912464,174.74769230769232,22,2280.08,-1587.2,0.5909090909090909,1.7090065549709565,103.64,38,656.7999999999997,-3671.22,0.631578947368421,1.085030138575305,17.284210526315782,0.36574074074074076,0.4166666666666667,0.3882260054618101,2497.8999999999996,2515.3999999999996,3.0432041410022053
ST5_5 & ST5_10 & ST15_50,3,"ST5_5,ST5_10,ST15_50",537,27596.819999999992,-6586.000000000009,0.5847299813780261,1.2531222466344163,51.39072625698323,1.3222323796341957,1.723920899694105,989.04,-3459.48,37,5197.300000000001,-1713.9399999999996,0.6216216216216216,2.2217212652324365,140.46756756756758,9,-23.6400000000001,-1713.94,0.4444444444444444,0.9862072184557219,-2.6266666666666776,16,2888.5199999999995,-968.22,0.625,2.4843981253083376,180.53249999999997,0,0.0,0.0,0.0,,0.0,3,-184.22000000000003,-222.24,0.3333333333333333,0.5359463952843971,-61.40666666666667,5,110.29999999999995,-324.48,0.4,1.2209446736909577,22.05999999999999,9,1101.62,-324.48,0.5555555555555556,2.8179747838141127,122.4022222222222,16,2888.5199999999995,-968.22,0.625,2.4843981253083376,180.53249999999997,28,3187.6600000000008,-1713.94,0.5714285714285714,1.868193703017758,113.84500000000003,48,2897.46,-3671.22,0.625,1.349796215991733,60.36375,0.41435185185185186,0.5138888888888888,0.49363415442772324,2371.1599999999994,2609.419999999999,4.190224719101117
ST5_5 & ST5_10 & ST5_20,3,"ST5_5,ST5_10,ST5_20",666,23978.399999999998,-6892.159999999987,0.5765765765765766,1.1670698535149717,36.0036036036036,0.9054345940666637,1.1661612447520395,989.04,-3459.48,41,6252.08,-1713.9399999999991,0.6585365853658537,2.4696667669625403,152.48975609756098,9,-23.6400000000001,-1713.94,0.4444444444444444,0.9862072184557219,-2.6266666666666776,17,3109.26,-968.22,0.6470588235294118,2.597835471139615,182.89764705882354,0,0.0,0.0,0.0,,0.0,3,-184.22000000000003,-222.24,0.3333333333333333,0.5359463952843971,-61.40666666666667,7,383.81999999999994,-222.24,0.5714285714285714,1.768839389447538,54.83142857142856,11,1375.1399999999999,-222.24,0.6363636363636364,3.269357713380421,125.01272727272726,16,2491.9999999999995,-968.22,0.625,2.280628186153593,155.74999999999997,29,3408.4000000000005,-1713.94,0.5862068965517241,1.9283146312234452,117.53103448275864,53,4198.000000000002,-4561.46,0.660377358490566,1.4706921798721353,79.20754716981135,0.5138888888888888,0.5694444444444444,0.5313575571558941,2371.1599999999994,2609.419999999999,3.4790834803602997
ST5_5 & ST5_10 & ST5_50,3,"ST5_5,ST5_10,ST5_50",652,24213.079999999994,-7751.839999999987,0.5797546012269938,1.1732760085262994,37.136625766871155,0.9348757321338258,1.2037103205443422,989.04,-3459.48,39,5760.560000000001,-1588.1999999999994,0.6666666666666666,2.39536956742904,147.7066666666667,8,102.09999999999991,-1588.2,0.5,1.0642866137766023,12.762499999999989,16,2491.9999999999995,-968.22,0.625,2.280628186153593,155.74999999999997,0,0.0,0.0,0.0,,0.0,3,-184.22000000000003,-222.24,0.3333333333333333,0.5359463952843971,-61.40666666666667,7,383.81999999999994,-222.24,0.5714285714285714,1.768839389447538,54.83142857142856,11,1375.1399999999999,-222.24,0.6363636363636364,3.269357713380421,125.01272727272726,16,2491.9999999999995,-968.22,0.625,2.280628186153593,155.74999999999997,27,2916.88,-1588.2,0.5925925925925926,1.8226156701054188,108.0325925925926,51,3706.4800000000005,-4561.46,0.6666666666666666,1.4215242964890413,72.67607843137256,0.5030864197530864,0.5416666666666666,0.42587079640573244,2496.8999999999996,2735.1599999999994,3.1235268013787736
ST5_5 & ST5_20 & ST15_10,3,"ST5_5,ST5_20,ST15_10",478,19306.019999999997,-5962.979999999978,0.5794979079497908,1.186409662471987,40.38916317991631,0.9983870779750239,1.2802721310566403,989.04,-3459.48,30,3816.4400000000005,-1587.1999999999998,0.6333333333333333,2.0047599490306345,127.21466666666669,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,21,1806.7999999999997,-1587.2,0.5714285714285714,1.561836884460863,86.03809523809522,39,1415.0600000000002,-3671.22,0.6410256410256411,1.1868603769797779,36.28358974358975,0.36882716049382713,0.4166666666666667,0.2737193969450777,2497.8999999999996,2515.3999999999996,3.237646277532386
ST5_5 & ST5_20 & ST15_20,3,"ST5_5,ST5_20,ST15_20",513,30428.099999999995,-5351.079999999996,0.6003898635477583,1.293986305160415,59.31403508771929,1.5117114589592524,1.9740284266653876,989.04,-3459.48,33,5277.5,-1587.1999999999996,0.6666666666666666,2.3894154319232515,159.92424242424244,8,103.09999999999991,-1587.2,0.5,1.0649571572580645,12.887499999999989,12,2547.460000000001,-861.48,0.6666666666666666,2.575482083441562,212.2883333333334,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,12,2547.460000000001,-861.48,0.6666666666666666,2.575482083441562,212.2883333333334,23,2973.34,-1587.2,0.6086956521739131,1.924580519173601,129.27565217391304,42,2876.120000000001,-3671.22,0.6666666666666666,1.3797951093516025,68.47904761904763,0.3958333333333333,0.4583333333333333,0.43534864326314116,2497.8999999999996,2736.1599999999994,5.686347428930238
ST5_5 & ST5_20 & ST15_5,3,"ST5_5,ST5_20,ST15_5",463,19571.320000000003,-6092.159999999978,0.5853131749460043,1.1941843092594766,42.270669546436295,1.0377898194155117,1.3307602248113375,989.04,-3459.48,28,2767.1600000000008,-1587.2,0.6071428571428571,1.7285144114828506,98.82714285714289,7,-117.66000000000008,-1587.2,0.42857142857142855,0.9258694556451612,-16.80857142857144,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,20,1610.0399999999997,-1587.2,0.55,1.5006530094406507,80.50199999999998,35,241.49999999999932,-3671.22,0.6285714285714286,1.0323311350839004,6.899999999999981,0.35725308641975306,0.3888888888888889,0.2737193969450777,2497.8999999999996,2515.3999999999996,3.2125420212207287
ST5_5 & ST5_20 & ST15_50,3,"ST5_5,ST5_20,ST15_50",528,28901.399999999994,-6974.300000000008,0.5871212121212122,1.2718768925807173,54.73749999999999,1.4057269371525367,1.8377402002117356,989.04,-3459.48,35,4527.26,-1713.9399999999996,0.6,2.0642159996991123,129.35028571428572,9,-23.6400000000001,-1713.94,0.4444444444444444,0.9862072184557219,-2.6266666666666776,14,2218.4800000000005,-968.22,0.5714285714285714,2.140067423121197,158.4628571428572,0,0.0,0.0,0.0,,0.0,3,-184.22000000000003,-222.24,0.3333333333333333,0.5359463952843971,-61.40666666666667,5,110.29999999999995,-324.48,0.4,1.2209446736909577,22.05999999999999,9,1101.62,-324.48,0.5555555555555556,2.8179747838141127,122.4022222222222,14,2218.4800000000005,-968.22,0.5714285714285714,2.140067423121197,158.4628571428572,26,2517.62,-1713.94,0.5384615384615384,1.685701056759996,96.83153846153846,45,2482.16,-3671.22,0.6222222222222222,1.3091670465613925,55.15911111111111,0.4074074074074074,0.4861111111111111,0.379127545910991,2371.1599999999994,2609.419999999999,4.143985776350309
ST5_5 & ST5_20 & ST5_50,3,"ST5_5,ST5_20,ST5_50",652,25481.759999999995,-7751.839999999993,0.5828220858895705,1.18280112324536,39.082453987730055,0.9821096627928626,1.267099100799283,989.04,-3459.48,39,5760.560000000001,-1588.1999999999994,0.6666666666666666,2.39536956742904,147.7066666666667,8,102.09999999999991,-1588.2,0.5,1.0642866137766023,12.762499999999989,16,2491.9999999999995,-968.22,0.625,2.280628186153593,155.74999999999997,0,0.0,0.0,0.0,,0.0,3,-184.22000000000003,-222.24,0.3333333333333333,0.5359463952843971,-61.40666666666667,7,383.81999999999994,-222.24,0.5714285714285714,1.768839389447538,54.83142857142856,11,1375.1399999999999,-222.24,0.6363636363636364,3.269357713380421,125.01272727272726,16,2491.9999999999995,-968.22,0.625,2.280628186153593,155.74999999999997,27,2916.88,-1588.2,0.5925925925925926,1.8226156701054188,108.0325925925926,51,3706.4800000000005,-4561.46,0.6666666666666666,1.4215242964890413,72.67607843137256,0.5030864197530864,0.5416666666666666,0.42587079640573244,2496.8999999999996,2735.1599999999994,3.287188590063781
ST5_5 & ST5_50 & ST15_10,3,"ST5_5,ST5_50,ST15_10",467,19474.559999999998,-5419.559999999998,0.5845824411134903,1.195051753231873,41.70141327623126,1.0357087046803575,1.326528360355469,989.04,-3459.48,29,3942.1800000000003,-1461.4599999999998,0.6551724137931034,2.0733971932843582,135.93724137931036,6,8.079999999999927,-1461.46,0.5,1.005528717857485,1.3466666666666545,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,11,1601.6799999999998,-861.48,0.6363636363636364,1.990562420374287,145.60727272727271,20,1932.5399999999997,-1461.46,0.6,1.6253891409450705,96.62699999999998,38,1540.8,-3671.22,0.6578947368421053,1.2068998855927426,40.54736842105263,0.3603395061728395,0.4027777777777778,0.2737193969450777,2623.6399999999994,2641.1399999999994,3.593383964749907
ST5_5 & ST5_50 & ST15_20,3,"ST5_5,ST5_50,ST15_20",500,30225.57999999999,-5351.079999999996,0.604,1.3029310332731658,60.45115999999998,1.5463785435069213,2.017400816637559,989.04,-3459.48,32,5403.24,-1461.4599999999996,0.6875,2.4712221792616718,168.85125,7,228.83999999999992,-1461.46,0.5714285714285714,1.1565831428845126,32.69142857142856,12,2547.460000000001,-861.48,0.6666666666666666,2.575482083441562,212.2883333333334,0,0.0,0.0,0.0,,0.0,2,38.01999999999998,-174.74,0.5,1.2175804051734003,19.00999999999999,4,332.53999999999996,-174.74,0.5,2.2005921005126723,83.13499999999999,7,1430.6,-174.74,0.7142857142857143,6.164993862372734,204.37142857142857,12,2547.460000000001,-861.48,0.6666666666666666,2.575482083441562,212.2883333333334,22,3099.08,-1461.46,0.6363636363636364,2.0028930728057626,140.86727272727273,41,3001.8600000000006,-3671.22,0.6829268292682927,1.4030922186951131,73.21609756097563,0.38580246913580246,0.4444444444444444,0.43534864326314116,2623.6399999999994,2861.8999999999996,5.648500863377115
