variant_id,sequence_id,ny_date,leg_index,side,orb_minutes,orb_end,short_tp_r,signal_ts,entry_ts,exit_ts,signal_minutes_from_open,exit_reason,orb_high,orb_low,orb_range_pts,entry_price,exit_price,stop_reference,entry_risk_pts,risk_per_contract_usd,target_risk_usd,contracts_float,contracts_used,pnl_per_contract_usd,pnl_usd,label
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-02,2023-02-02,1,LONG,15,09:45,2.0,2023-02-02 15:28:00+00:00,2023-02-02 15:29:00+00:00,2023-02-02 18:35:00+00:00,58,TP_2R,12736.5,12671.0,65.5,12740.0,12877.75,12671.0,69.0,138.0,500.0,3.6231884057971016,3,274.26,822.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-03,2023-02-03,1,LONG,15,09:45,2.0,2023-02-03 14:47:00+00:00,2023-02-03 14:48:00+00:00,2023-02-03 20:00:00+00:00,17,TIME_EXIT,12693.5,12558.25,135.25,12713.25,12612.0,12558.25,155.0,310.0,500.0,1.6129032258064515,1,-203.74,-203.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-06,2023-02-06,1,LONG,15,09:45,2.0,2023-02-06 15:03:00+00:00,2023-02-06 15:04:00+00:00,2023-02-06 20:00:00+00:00,33,TIME_EXIT,12565.25,12502.0,63.25,12571.0,12530.5,12502.0,69.0,138.0,500.0,3.6231884057971016,3,-82.24,-246.71999999999997,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-07,2023-02-07,1,LONG,15,09:45,2.0,2023-02-07 14:51:00+00:00,2023-02-07 14:52:00+00:00,2023-02-07 17:46:00+00:00,21,TP_2R,12540.75,12488.5,52.25,12540.75,12645.0,12488.5,52.25,104.5,500.0,4.784688995215311,4,207.26,829.04,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-08,2023-02-08,1,SHORT,15,09:45,2.0,2023-02-08 14:54:00+00:00,2023-02-08 14:55:00+00:00,2023-02-08 16:27:00+00:00,24,TP_2R,12752.25,12683.75,68.5,12676.25,12524.5,12752.25,76.0,152.0,350.0,2.3026315789473686,2,302.26,604.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-09,2023-02-09,1,SHORT,15,09:45,2.0,2023-02-09 15:28:00+00:00,2023-02-09 15:29:00+00:00,2023-02-09 20:00:00+00:00,58,TIME_EXIT,12729.5,12638.0,91.5,12627.75,12468.25,12729.5,101.75,203.5,350.0,1.71990171990172,1,317.76,317.76,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-10,2023-02-10,1,LONG,15,09:45,2.0,2023-02-10 15:19:00+00:00,2023-02-10 15:20:00+00:00,2023-02-10 20:00:00+00:00,49,TIME_EXIT,12394.0,12311.75,82.25,12401.0,12324.5,12311.75,89.25,178.5,500.0,2.8011204481792715,2,-154.24,-308.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-13,2023-02-13,1,LONG,15,09:45,2.0,2023-02-13 14:51:00+00:00,2023-02-13 14:52:00+00:00,2023-02-13 20:00:00+00:00,21,TIME_EXIT,12428.75,12352.0,76.75,12434.25,12510.0,12352.0,82.25,164.5,500.0,3.0395136778115504,3,150.26,450.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-14,2023-02-14,1,LONG,15,09:45,2.0,2023-02-14 14:46:00+00:00,2023-02-14 14:47:00+00:00,2023-02-14 20:00:00+00:00,16,TIME_EXIT,12511.5,12390.5,121.0,12534.25,12619.0,12390.5,143.75,287.5,500.0,1.7391304347826086,1,168.26,168.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-15,2023-02-15,1,LONG,15,09:45,2.0,2023-02-15 14:50:00+00:00,2023-02-15 14:51:00+00:00,2023-02-15 20:00:00+00:00,20,TIME_EXIT,12617.25,12552.5,64.75,12628.25,12676.75,12552.5,75.75,151.5,500.0,3.3003300330033003,3,95.76,287.28000000000003,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-16,2023-02-16,1,LONG,15,09:45,2.0,2023-02-16 14:48:00+00:00,2023-02-16 14:49:00+00:00,2023-02-16 20:00:00+00:00,18,TIME_EXIT,12567.75,12496.5,71.25,12568.75,12652.0,12496.5,72.25,144.5,500.0,3.4602076124567476,3,165.26,495.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-17,2023-02-17,1,SHORT,15,09:45,2.0,2023-02-17 14:46:00+00:00,2023-02-17 14:47:00+00:00,2023-02-17 20:00:00+00:00,16,TIME_EXIT,12423.5,12346.5,77.0,12326.75,12391.0,12423.5,96.75,193.5,350.0,1.8087855297157622,1,-129.74,-129.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-20,2023-02-20,1,SHORT,15,09:45,2.0,2023-02-20 15:10:00+00:00,2023-02-20 15:11:00+00:00,2023-02-20 23:02:00+00:00,40,TIME_EXIT,12396.5,12383.0,13.5,12378.5,12366.25,12396.5,18.0,36.0,350.0,9.722222222222221,9,23.26,209.34,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-21,2023-02-21,1,SHORT,15,09:45,2.0,2023-02-21 14:59:00+00:00,2023-02-21 15:00:00+00:00,2023-02-21 20:00:00+00:00,29,TIME_EXIT,12288.75,12220.25,68.5,12219.25,12124.5,12288.75,69.5,139.0,350.0,2.5179856115107913,2,188.26,376.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-22,2023-02-22,1,LONG,15,09:45,2.0,2023-02-22 14:46:00+00:00,2023-02-22 14:47:00+00:00,2023-02-22 20:00:00+00:00,16,TIME_EXIT,12163.0,12114.25,48.75,12168.75,12062.75,12114.25,54.5,109.0,500.0,4.587155963302752,4,-213.24,-852.96,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-23,2023-02-23,1,SHORT,15,09:45,2.0,2023-02-23 15:10:00+00:00,2023-02-23 15:11:00+00:00,2023-02-23 16:44:00+00:00,40,TP_2R,12260.25,12197.25,63.0,12188.0,12043.75,12260.25,72.25,144.5,350.0,2.422145328719723,2,287.26,574.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-24,2023-02-24,1,SHORT,15,09:45,2.0,2023-02-24 14:47:00+00:00,2023-02-24 14:48:00+00:00,2023-02-24 20:00:00+00:00,17,TIME_EXIT,12043.0,11980.75,62.25,11958.0,12006.25,12043.0,85.0,170.0,350.0,2.0588235294117645,2,-97.74,-195.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-27,2023-02-27,1,LONG,15,09:45,2.0,2023-02-27 14:59:00+00:00,2023-02-27 15:00:00+00:00,2023-02-27 20:00:00+00:00,29,TIME_EXIT,12143.5,12109.5,34.0,12146.75,12088.5,12109.5,37.25,74.5,500.0,6.7114093959731544,6,-117.74,-706.4399999999999,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-02-28,2023-02-28,1,LONG,15,09:45,2.0,2023-02-28 14:47:00+00:00,2023-02-28 14:48:00+00:00,2023-02-28 20:00:00+00:00,17,TIME_EXIT,12099.0,12041.25,57.75,12107.5,12123.5,12041.25,66.25,132.5,500.0,3.7735849056603774,3,30.76,92.28,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-01,2023-03-01,1,LONG,15,09:45,2.0,2023-03-01 14:50:00+00:00,2023-03-01 14:51:00+00:00,2023-03-01 20:00:00+00:00,20,TIME_EXIT,12060.0,12004.0,56.0,12075.0,11950.5,12004.0,71.0,142.0,500.0,3.5211267605633805,3,-250.24,-750.72,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-02,2023-03-02,1,LONG,15,09:45,2.0,2023-03-02 14:49:00+00:00,2023-03-02 14:50:00+00:00,2023-03-02 18:37:00+00:00,19,TP_2R,11882.75,11846.25,36.5,11883.5,11957.75,11846.25,37.25,74.5,500.0,6.7114093959731544,6,147.26,883.56,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-03,2023-03-03,1,LONG,15,09:45,2.0,2023-03-03 14:46:00+00:00,2023-03-03 14:47:00+00:00,2023-03-03 17:56:00+00:00,16,TP_2R,12146.25,12111.0,35.25,12158.75,12254.0,12111.0,47.75,95.5,500.0,5.2356020942408374,5,189.26,946.3,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-06,2023-03-06,1,LONG,15,09:45,2.0,2023-03-06 15:09:00+00:00,2023-03-06 15:10:00+00:00,2023-03-06 20:00:00+00:00,39,TIME_EXIT,12397.0,12352.25,44.75,12400.0,12345.75,12352.25,47.75,95.5,500.0,5.2356020942408374,5,-109.74,-548.6999999999999,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-07,2023-03-07,1,SHORT,15,09:45,2.0,2023-03-07 15:01:00+00:00,2023-03-07 15:02:00+00:00,2023-03-07 20:00:00+00:00,31,TIME_EXIT,12361.0,12313.0,48.0,12281.75,12146.5,12361.0,79.25,158.5,350.0,2.2082018927444795,2,269.26,538.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-08,2023-03-08,1,SHORT,15,09:45,2.0,2023-03-08 15:01:00+00:00,2023-03-08 15:02:00+00:00,2023-03-08 15:35:00+00:00,31,SWITCH_TO_LONG,12216.0,12156.5,59.5,12136.75,12218.75,12216.0,79.25,158.5,350.0,2.2082018927444795,2,-165.24,-330.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-08,2023-03-08,2,LONG,15,09:45,2.0,2023-03-08 15:34:00+00:00,2023-03-08 15:35:00+00:00,2023-03-08 20:00:00+00:00,64,TIME_EXIT,12216.0,12156.5,59.5,12218.75,12179.25,12156.5,62.25,124.5,750.0,6.024096385542169,6,-80.24,-481.43999999999994,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-09,2023-03-09,1,LONG,15,09:45,2.0,2023-03-09 14:47:00+00:00,2023-03-09 14:48:00+00:00,2023-03-09 20:00:00+00:00,17,TIME_EXIT,12291.25,12230.25,61.0,12303.0,12073.25,12230.25,72.75,145.5,500.0,3.4364261168384878,3,-460.74,-1382.22,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-10,2023-03-10,1,SHORT,15,09:45,2.0,2023-03-10 14:46:00+00:00,2023-03-10 14:47:00+00:00,2023-03-10 16:28:00+00:00,16,SWITCH_TO_LONG,12027.5,11895.5,132.0,11886.0,12041.0,12027.5,141.5,283.0,350.0,1.2367491166077738,1,-311.24,-311.24,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-10,2023-03-10,2,LONG,15,09:45,2.0,2023-03-10 16:27:00+00:00,2023-03-10 16:28:00+00:00,2023-03-10 20:00:00+00:00,117,TIME_EXIT,12027.5,11895.5,132.0,12041.0,11879.75,11895.5,145.5,291.0,750.0,2.577319587628866,2,-323.74,-647.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-13,2023-03-13,1,LONG,15,09:45,2.0,2023-03-13 13:49:00+00:00,2023-03-13 13:50:00+00:00,2023-03-13 19:00:00+00:00,19,TIME_EXIT,11933.5,11821.25,112.25,11956.0,12171.25,11821.25,134.75,269.5,500.0,1.8552875695732838,1,429.26,429.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-14,2023-03-14,1,LONG,15,09:45,2.0,2023-03-14 14:23:00+00:00,2023-03-14 14:24:00+00:00,2023-03-14 19:00:00+00:00,53,TIME_EXIT,12282.25,12202.0,80.25,12293.25,12235.0,12202.0,91.25,182.5,500.0,2.73972602739726,2,-117.74,-235.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-15,2023-03-15,1,LONG,15,09:45,2.0,2023-03-15 15:46:00+00:00,2023-03-15 15:47:00+00:00,2023-03-15 19:00:00+00:00,136,TIME_EXIT,12274.5,12193.75,80.75,12283.75,12375.5,12193.75,90.0,180.0,500.0,2.7777777777777777,2,182.26,364.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-16,2023-03-16,1,LONG,15,09:45,2.0,2023-03-16 13:54:00+00:00,2023-03-16 13:55:00+00:00,2023-03-16 14:56:00+00:00,24,TP_2R,12381.0,12314.0,67.0,12383.75,12523.0,12314.0,69.75,139.5,500.0,3.5842293906810037,3,277.26,831.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-17,2023-03-17,1,LONG,15,09:45,2.0,2023-03-17 14:01:00+00:00,2023-03-17 14:02:00+00:00,2023-03-17 19:00:00+00:00,31,TIME_EXIT,12763.75,12691.0,72.75,12772.0,12620.0,12691.0,81.0,162.0,500.0,3.0864197530864197,3,-305.24,-915.72,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-20,2023-03-20,1,SHORT,15,09:45,2.0,2023-03-20 13:49:00+00:00,2023-03-20 13:50:00+00:00,2023-03-20 14:51:00+00:00,19,SWITCH_TO_LONG,12633.0,12552.0,81.0,12543.5,12635.25,12633.0,89.5,179.0,350.0,1.9553072625698324,1,-184.74,-184.74,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-20,2023-03-20,2,LONG,15,09:45,2.0,2023-03-20 14:50:00+00:00,2023-03-20 14:51:00+00:00,2023-03-20 19:00:00+00:00,80,TIME_EXIT,12633.0,12552.0,81.0,12635.25,12661.75,12552.0,83.25,166.5,750.0,4.504504504504505,4,51.76,207.04,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-21,2023-03-21,1,LONG,15,09:45,2.0,2023-03-21 14:01:00+00:00,2023-03-21 14:02:00+00:00,2023-03-21 19:00:00+00:00,31,TIME_EXIT,12814.75,12774.25,40.5,12823.75,12840.0,12774.25,49.5,99.0,500.0,5.05050505050505,5,31.26,156.3,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-22,2023-03-22,1,LONG,15,09:45,2.0,2023-03-22 13:51:00+00:00,2023-03-22 13:52:00+00:00,2023-03-22 18:01:00+00:00,21,TP_2R,12880.5,12851.0,29.5,12886.5,12957.25,12851.0,35.5,71.0,500.0,7.042253521126761,7,140.26,981.8199999999999,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-23,2023-03-23,1,LONG,15,09:45,2.0,2023-03-23 14:01:00+00:00,2023-03-23 14:02:00+00:00,2023-03-23 15:09:00+00:00,31,TP_2R,12892.5,12847.0,45.5,12908.5,13031.25,12847.0,61.5,123.0,500.0,4.065040650406504,4,244.26,977.04,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-24,2023-03-24,1,LONG,15,09:45,2.0,2023-03-24 16:02:00+00:00,2023-03-24 16:03:00+00:00,2023-03-24 19:00:00+00:00,152,TIME_EXIT,12844.75,12743.5,101.25,12847.25,12850.25,12743.5,103.75,207.5,500.0,2.4096385542168677,2,4.76,9.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-27,2023-03-27,1,LONG,15,09:45,2.0,2023-03-27 13:47:00+00:00,2023-03-27 13:48:00+00:00,2023-03-27 19:00:00+00:00,17,TIME_EXIT,12940.75,12881.75,59.0,12946.5,12856.25,12881.75,64.75,129.5,500.0,3.861003861003861,3,-181.74,-545.22,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-29,2023-03-29,1,LONG,15,09:45,2.0,2023-03-29 13:49:00+00:00,2023-03-29 13:50:00+00:00,2023-03-29 19:00:00+00:00,19,TIME_EXIT,12919.5,12881.25,38.25,12922.0,12948.0,12881.25,40.75,81.5,500.0,6.134969325153374,6,50.76,304.56,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-30,2023-03-30,1,LONG,15,09:45,2.0,2023-03-30 14:00:00+00:00,2023-03-30 14:01:00+00:00,2023-03-30 19:00:00+00:00,30,TIME_EXIT,13078.0,13037.0,41.0,13080.0,13066.0,13037.0,43.0,86.0,500.0,5.813953488372093,5,-29.24,-146.2,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-03-31,2023-03-31,1,LONG,15,09:45,2.0,2023-03-31 13:48:00+00:00,2023-03-31 13:49:00+00:00,2023-03-31 19:00:00+00:00,18,TIME_EXIT,13140.5,13078.0,62.5,13142.0,13247.25,13078.0,64.0,128.0,500.0,3.90625,3,209.26,627.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-03,2023-04-03,1,LONG,15,09:45,2.0,2023-04-03 13:49:00+00:00,2023-04-03 13:50:00+00:00,2023-04-03 19:00:00+00:00,19,TIME_EXIT,13248.0,13197.75,50.25,13257.5,13224.75,13197.75,59.75,119.5,500.0,4.184100418410042,4,-66.74,-266.96,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-04,2023-04-04,1,LONG,15,09:45,2.0,2023-04-04 14:01:00+00:00,2023-04-04 14:02:00+00:00,2023-04-04 19:00:00+00:00,31,TIME_EXIT,13296.25,13232.0,64.25,13313.75,13188.25,13232.0,81.75,163.5,500.0,3.058103975535168,3,-252.24,-756.72,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-05,2023-04-05,1,SHORT,15,09:45,2.0,2023-04-05 13:47:00+00:00,2023-04-05 13:48:00+00:00,2023-04-05 14:52:00+00:00,17,TP_2R,13182.5,13140.25,42.25,13135.75,13042.5,13182.5,46.75,93.5,350.0,3.7433155080213902,3,185.26,555.78,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-06,2023-04-06,1,LONG,15,09:45,2.0,2023-04-06 14:03:00+00:00,2023-04-06 14:04:00+00:00,2023-04-06 16:01:00+00:00,33,TP_2R,13013.5,12957.5,56.0,13016.25,13133.5,12957.5,58.75,117.5,500.0,4.25531914893617,4,233.26,933.04,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-10,2023-04-10,1,SHORT,15,09:45,2.0,2023-04-10 13:47:00+00:00,2023-04-10 13:48:00+00:00,2023-04-10 15:08:00+00:00,17,SWITCH_TO_LONG,13050.5,12992.25,58.25,12982.25,13051.5,13050.5,68.25,136.5,350.0,2.5641025641025643,2,-139.74,-279.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-10,2023-04-10,2,LONG,15,09:45,2.0,2023-04-10 15:07:00+00:00,2023-04-10 15:08:00+00:00,2023-04-10 19:00:00+00:00,97,TIME_EXIT,13050.5,12992.25,58.25,13051.5,13156.75,12992.25,59.25,118.5,750.0,6.329113924050633,6,209.26,1255.56,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-11,2023-04-11,1,SHORT,15,09:45,2.0,2023-04-11 14:06:00+00:00,2023-04-11 14:07:00+00:00,2023-04-11 19:00:00+00:00,36,TIME_EXIT,13160.75,13099.5,61.25,13098.0,13127.0,13160.75,62.75,125.5,350.0,2.7888446215139444,2,-59.24,-118.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-12,2023-04-12,1,SHORT,15,09:45,2.0,2023-04-12 13:46:00+00:00,2023-04-12 13:47:00+00:00,2023-04-12 19:00:00+00:00,16,TIME_EXIT,13181.0,13083.75,97.25,13077.0,13001.75,13181.0,104.0,208.0,350.0,1.6826923076923077,1,149.26,149.26,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-13,2023-04-13,1,LONG,15,09:45,2.0,2023-04-13 14:06:00+00:00,2023-04-13 14:07:00+00:00,2023-04-13 18:15:00+00:00,36,TP_2R,13080.5,13019.75,60.75,13081.5,13204.75,13019.75,61.75,123.5,500.0,4.048582995951417,4,245.26,981.04,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-14,2023-04-14,1,LONG,15,09:45,2.0,2023-04-14 13:47:00+00:00,2023-04-14 13:48:00+00:00,2023-04-14 19:00:00+00:00,17,TIME_EXIT,13216.0,13133.25,82.75,13222.5,13167.25,13133.25,89.25,178.5,500.0,2.8011204481792715,2,-111.74,-223.48,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-17,2023-04-17,1,SHORT,15,09:45,2.0,2023-04-17 14:07:00+00:00,2023-04-17 14:08:00+00:00,2023-04-17 19:00:00+00:00,37,TIME_EXIT,13206.0,13145.5,60.5,13145.0,13143.5,13206.0,61.0,122.0,350.0,2.8688524590163933,2,1.76,3.52,1
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-18,2023-04-18,1,LONG,15,09:45,2.0,2023-04-18 13:48:00+00:00,2023-04-18 13:49:00+00:00,2023-04-18 19:00:00+00:00,18,TIME_EXIT,13284.5,13259.0,25.5,13287.75,13158.5,13259.0,28.75,57.5,500.0,8.695652173913043,8,-259.74,-2077.92,0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2023-04-19,2023-04-19,1,LONG,15,09:45,2.0,2023-04-19 14:40:00+00:00,2023-04-19 14:41:00+00:00,2023-04-19 19:00:00+00:00,70,TIME_EXIT,13132.5,13078.25,54.25,13136.0,13207.0,13078.25,57.75,115.5,500.0,4.329004329004329,4,140.76,563.04,1
