variant_id,variant_label,sequence_id,ny_date,orb_minutes,short_tp_r,long_tp_r,short_filter,short_risk_usd,switch_long_risk_usd,switch_buffer_mode,short_entry_until,first_side,switched_to_long,leg_count,signal_ts,entry_ts,exit_ts,exit_reason,side,long_pnl_usd,short_pnl_usd,switch_long_pnl_usd,pnl_usd,pnl_net_usd,label,contracts_used,orb_high,orb_low,orb_range_pts
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-08-24,2022-08-24,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-08-24 13:52:00+00:00,2022-08-24 13:53:00+00:00,2022-08-24 19:00:00+00:00,TIME_EXIT,LONG,197.04,0.0,0.0,197.04,197.04,1,4,12907.0,12852.25,54.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-08-25,2022-08-25,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2022-08-25 13:51:00+00:00,2022-08-25 13:52:00+00:00,2022-08-25 14:42:00+00:00,SWITCH_TO_LONG+TP_2R,SHORT,1366.82,-314.21999999999997,1366.82,1052.6,1052.6,1,10,13014.25,12966.5,47.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-08-26,2022-08-26,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-08-26 13:50:00+00:00,2022-08-26 13:51:00+00:00,2022-08-26 14:03:00+00:00,TP_2R,SHORT,0.0,582.78,0.0,582.78,582.78,1,3,13161.25,13116.25,45.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-08-30,2022-08-30,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-08-30 13:47:00+00:00,2022-08-30 13:48:00+00:00,2022-08-30 14:48:00+00:00,TP_2R,SHORT,0.0,414.26,0.0,414.26,414.26,1,1,12587.25,12500.75,86.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-08-31,2022-08-31,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-08-31 13:48:00+00:00,2022-08-31 13:49:00+00:00,2022-08-31 19:00:00+00:00,TIME_EXIT,LONG,-787.48,0.0,0.0,-787.48,-787.48,0,2,12491.75,12390.5,101.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-01,2022-09-01,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-01 14:03:00+00:00,2022-09-01 14:04:00+00:00,2022-09-01 19:00:00+00:00,TIME_EXIT,SHORT,0.0,-139.74,0.0,-139.74,-139.74,0,1,12224.0,12140.25,83.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-02,2022-09-02,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2022-09-02 14:01:00+00:00,2022-09-02 14:02:00+00:00,2022-09-02 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-1252.48,-259.74,-1252.48,-1512.22,-1512.22,0,3,12415.5,12291.25,124.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-05,2022-09-05,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-05 14:11:00+00:00,2022-09-05 14:12:00+00:00,2022-09-05 22:02:00+00:00,TIME_EXIT,LONG,-231.20000000000002,0.0,0.0,-231.20000000000002,-231.20000000000002,0,5,12144.0,12104.75,39.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-06,2022-09-06,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-06 13:48:00+00:00,2022-09-06 13:49:00+00:00,2022-09-06 19:00:00+00:00,TIME_EXIT,SHORT,0.0,94.26,0.0,94.26,94.26,1,1,12169.0,12076.75,92.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-07,2022-09-07,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-07 13:49:00+00:00,2022-09-07 13:50:00+00:00,2022-09-07 19:00:00+00:00,TIME_EXIT,LONG,577.52,0.0,0.0,577.52,577.52,1,2,12125.5,12035.75,89.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-08,2022-09-08,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-08 13:52:00+00:00,2022-09-08 13:53:00+00:00,2022-09-08 19:00:00+00:00,TIME_EXIT,LONG,60.52,0.0,0.0,60.52,60.52,1,2,12223.0,12117.0,106.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-09,2022-09-09,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-09 13:49:00+00:00,2022-09-09 13:50:00+00:00,2022-09-09 19:00:00+00:00,TIME_EXIT,LONG,91.52,0.0,0.0,91.52,91.52,1,2,12549.0,12442.75,106.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-12,2022-09-12,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-12 13:53:00+00:00,2022-09-12 13:54:00+00:00,2022-09-12 19:00:00+00:00,TIME_EXIT,LONG,53.28,0.0,0.0,53.28,53.28,1,3,12779.25,12719.75,59.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-13,2022-09-13,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-13 13:57:00+00:00,2022-09-13 13:58:00+00:00,2022-09-13 19:00:00+00:00,TIME_EXIT,SHORT,0.0,375.76,0.0,375.76,375.76,1,1,12508.25,12403.5,104.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-14,2022-09-14,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-14 13:46:00+00:00,2022-09-14 13:47:00+00:00,2022-09-14 19:00:00+00:00,TIME_EXIT,LONG,-235.48,0.0,0.0,-235.48,-235.48,0,2,12185.5,12098.25,87.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-15,2022-09-15,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-15 13:50:00+00:00,2022-09-15 13:51:00+00:00,2022-09-15 19:00:00+00:00,TIME_EXIT,LONG,-724.48,0.0,0.0,-724.48,-724.48,0,2,12178.75,12110.5,68.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-16,2022-09-16,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2022-09-16 13:54:00+00:00,2022-09-16 13:55:00+00:00,2022-09-16 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,57.04,-329.48,57.04,-272.44,-272.44,0,6,11871.5,11802.25,69.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-19,2022-09-19,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-19 13:46:00+00:00,2022-09-19 13:47:00+00:00,2022-09-19 19:00:00+00:00,TIME_EXIT,LONG,118.52,0.0,0.0,118.52,118.52,1,2,11905.25,11815.5,89.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-20,2022-09-20,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-20 14:51:00+00:00,2022-09-20 14:52:00+00:00,2022-09-20 19:00:00+00:00,TIME_EXIT,LONG,-336.96,0.0,0.0,-336.96,-336.96,0,4,11947.25,11886.5,60.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-21,2022-09-21,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-21 13:48:00+00:00,2022-09-21 13:49:00+00:00,2022-09-21 18:00:00+00:00,TP_2R,LONG,967.56,0.0,0.0,967.56,967.56,1,6,11977.0,11938.25,38.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-22,2022-09-22,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-22 13:54:00+00:00,2022-09-22 13:55:00+00:00,2022-09-22 19:00:00+00:00,TIME_EXIT,SHORT,0.0,-3.74,0.0,-3.74,-3.74,0,1,11682.25,11583.75,98.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-23,2022-09-23,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-23 13:51:00+00:00,2022-09-23 13:52:00+00:00,2022-09-23 19:00:00+00:00,TIME_EXIT,SHORT,0.0,267.76,0.0,267.76,267.76,1,1,11471.25,11384.5,86.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-26,2022-09-26,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-26 13:51:00+00:00,2022-09-26 13:52:00+00:00,2022-09-26 19:00:00+00:00,TIME_EXIT,LONG,-177.24,0.0,0.0,-177.24,-177.24,0,1,11461.5,11342.5,119.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-27,2022-09-27,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-27 14:05:00+00:00,2022-09-27 14:06:00+00:00,2022-09-27 19:00:00+00:00,TIME_EXIT,SHORT,0.0,179.76,0.0,179.76,179.76,1,1,11568.0,11461.0,107.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-28,2022-09-28,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-28 13:52:00+00:00,2022-09-28 13:53:00+00:00,2022-09-28 16:19:00+00:00,TP_2R,LONG,957.78,0.0,0.0,957.78,957.78,1,3,11343.75,11266.0,77.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-29,2022-09-29,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-09-29 13:48:00+00:00,2022-09-29 13:49:00+00:00,2022-09-29 19:00:00+00:00,TIME_EXIT,SHORT,0.0,310.26,0.0,310.26,310.26,1,1,11401.75,11263.75,138.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-09-30,2022-09-30,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-09-30 13:56:00+00:00,2022-09-30 13:57:00+00:00,2022-09-30 19:00:00+00:00,TIME_EXIT,LONG,-565.48,0.0,0.0,-565.48,-565.48,0,2,11245.5,11143.0,102.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-03,2022-10-03,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-03 14:01:00+00:00,2022-10-03 14:02:00+00:00,2022-10-03 18:29:00+00:00,TP_2R,LONG,756.52,0.0,0.0,756.52,756.52,1,2,11127.5,11040.0,87.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-04,2022-10-04,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-04 13:49:00+00:00,2022-10-04 13:50:00+00:00,2022-10-04 19:00:00+00:00,TIME_EXIT,LONG,323.28000000000003,0.0,0.0,323.28000000000003,323.28000000000003,1,3,11574.5,11514.25,60.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-05,2022-10-05,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2022-10-05 14:01:00+00:00,2022-10-05 14:02:00+00:00,2022-10-05 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,771.04,-367.48,771.04,403.55999999999995,403.55999999999995,1,6,11539.0,11464.25,74.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-06,2022-10-06,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-06 14:05:00+00:00,2022-10-06 14:06:00+00:00,2022-10-06 19:00:00+00:00,TIME_EXIT,SHORT,0.0,46.76,0.0,46.76,46.76,1,1,11721.75,11589.25,132.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-07,2022-10-07,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-07 13:50:00+00:00,2022-10-07 13:51:00+00:00,2022-10-07 19:00:00+00:00,TIME_EXIT,SHORT,0.0,299.76,0.0,299.76,299.76,1,1,11350.5,11265.75,84.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-10,2022-10-10,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-10 13:54:00+00:00,2022-10-10 13:55:00+00:00,2022-10-10 19:00:00+00:00,TIME_EXIT,SHORT,0.0,12.26,0.0,12.26,12.26,1,1,11125.75,11021.0,104.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-11,2022-10-11,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,True,2,2022-10-11 13:48:00+00:00,2022-10-11 13:49:00+00:00,2022-10-11 19:00:00+00:00,SWITCH_TO_LONG+TIME_EXIT,SHORT,-1054.96,-363.48,-1054.96,-1418.44,-1418.44,0,6,10944.5,10859.5,85.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-13,2022-10-13,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-13 13:47:00+00:00,2022-10-13 13:48:00+00:00,2022-10-13 15:07:00+00:00,TP_2R,LONG,918.78,0.0,0.0,918.78,918.78,1,3,10554.25,10484.5,69.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-14,2022-10-14,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-14 13:46:00+00:00,2022-10-14 13:47:00+00:00,2022-10-14 16:13:00+00:00,TP_2R,SHORT,0.0,553.26,0.0,553.26,553.26,1,1,11207.75,11099.25,108.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-17,2022-10-17,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-17 14:15:00+00:00,2022-10-17 14:16:00+00:00,2022-10-17 19:00:00+00:00,TIME_EXIT,LONG,-29.74,0.0,0.0,-29.74,-29.74,0,1,11114.25,10999.0,115.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-18,2022-10-18,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-18 13:55:00+00:00,2022-10-18 13:56:00+00:00,2022-10-18 19:00:00+00:00,TIME_EXIT,SHORT,0.0,318.26,0.0,318.26,318.26,1,1,11431.75,11346.75,85.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-19,2022-10-19,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-19 14:16:00+00:00,2022-10-19 14:17:00+00:00,2022-10-19 19:00:00+00:00,TIME_EXIT,LONG,-497.48,0.0,0.0,-497.48,-497.48,0,2,11213.25,11110.25,103.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-20,2022-10-20,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-20 13:46:00+00:00,2022-10-20 13:47:00+00:00,2022-10-20 19:00:00+00:00,TIME_EXIT,LONG,-390.48,0.0,0.0,-390.48,-390.48,0,2,11165.0,11091.5,73.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-21,2022-10-21,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-21 13:46:00+00:00,2022-10-21 13:47:00+00:00,2022-10-21 19:00:00+00:00,TIME_EXIT,LONG,760.52,0.0,0.0,760.52,760.52,1,2,11088.25,10994.75,93.5
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-24,2022-10-24,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-24 13:46:00+00:00,2022-10-24 13:47:00+00:00,2022-10-24 19:00:00+00:00,TIME_EXIT,LONG,267.52,0.0,0.0,267.52,267.52,1,2,11398.5,11300.25,98.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-25,2022-10-25,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-25 13:46:00+00:00,2022-10-25 13:47:00+00:00,2022-10-25 19:00:00+00:00,TIME_EXIT,LONG,524.28,0.0,0.0,524.28,524.28,1,3,11571.75,11514.75,57.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-26,2022-10-26,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-26 13:49:00+00:00,2022-10-26 13:50:00+00:00,2022-10-26 19:00:00+00:00,TIME_EXIT,LONG,-197.48,0.0,0.0,-197.48,-197.48,0,2,11509.25,11433.0,76.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-27,2022-10-27,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-27 13:50:00+00:00,2022-10-27 13:51:00+00:00,2022-10-27 19:00:00+00:00,TIME_EXIT,SHORT,0.0,160.76,0.0,160.76,160.76,1,1,11464.5,11368.25,96.25
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-28,2022-10-28,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,LONG,False,1,2022-10-28 14:26:00+00:00,2022-10-28 14:27:00+00:00,2022-10-28 19:00:00+00:00,TIME_EXIT,LONG,407.26,0.0,0.0,407.26,407.26,1,1,11364.25,11206.25,158.0
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-10-31,2022-10-31,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-10-31 13:47:00+00:00,2022-10-31 13:48:00+00:00,2022-10-31 19:00:00+00:00,TIME_EXIT,SHORT,0.0,-124.48,0.0,-124.48,-124.48,0,2,11522.75,11450.0,72.75
p0_st5_20_bearish_sr350_lr750_buf0_tg1030,"P0 st5_20_bearish, short $350, switch long $750, buffer 0, guard 10:30",NASDAQ_ORB_15m_p0_short_switch_tp2r_p0_st5_20_bearish_sr350_lr750_buf0_tg1030_2022-11-01,2022-11-01,15,2.0,2.0,st5_20_bearish,350.0,750.0,0,10:30,SHORT,False,1,2022-11-01 13:50:00+00:00,2022-11-01 13:51:00+00:00,2022-11-01 14:59:00+00:00,TP_2R,SHORT,0.0,354.26,0.0,354.26,354.26,1,1,11619.0,11565.5,53.5
