account,windows,pass_rate,fail_mll_rate,score,avg_end_pnl,median_end_pnl,avg_trades,avg_pass_day_index,avg_consistency_on_pass,rev_q,cont_q,rev_strong_q,cont_strong_q,rev_adx_min,cont_adx_max,daily_stop_usd,daily_profit_cap_usd,risk_per_r_usd
50K,578,0.02768166089965398,0.0,0.02768166089965398,419.41608996539793,215.0,3.171280276816609,,0.3030966390271935,0.9,0.9,0.75,0.75,40,30,0.0,1400.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,428.67214532871975,215.0,3.1366782006920415,,0.3030966390271935,0.9,0.9,0.75,0.75,40,30,1000.0,0.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,428.67214532871975,215.0,3.1366782006920415,,0.3030966390271935,0.9,0.9,0.75,0.75,40,30,1000.0,1400.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,419.41608996539793,215.0,3.171280276816609,,0.3030966390271935,0.9,0.9,0.75,0.75,40,50,0.0,0.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,419.41608996539793,215.0,3.171280276816609,,0.3030966390271935,0.9,0.9,0.75,0.75,40,50,0.0,1400.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,428.67214532871975,215.0,3.1366782006920415,,0.3030966390271935,0.9,0.9,0.75,0.75,40,50,1000.0,0.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,428.67214532871975,215.0,3.1366782006920415,,0.3030966390271935,0.9,0.9,0.75,0.75,40,50,1000.0,1400.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,419.41608996539793,215.0,3.171280276816609,,0.3030966390271935,0.9,0.9,0.75,0.75,40,100,0.0,0.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,419.41608996539793,215.0,3.171280276816609,,0.3030966390271935,0.9,0.9,0.75,0.75,40,100,0.0,1400.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,428.67214532871975,215.0,3.1366782006920415,,0.3030966390271935,0.9,0.9,0.75,0.75,40,100,1000.0,0.0,250.0
50K,578,0.02768166089965398,0.0,0.02768166089965398,428.67214532871975,215.0,3.1366782006920415,,0.3030966390271935,0.9,0.9,0.75,0.75,40,100,1000.0,1400.0,250.0
50K,578,0.3373702422145329,0.3096885813148789,0.02768166089965396,1301.9143598615917,1056.75,57.693771626297575,,0.35544588742280675,0.75,0.6,0.75,0.75,30,100,0.0,0.0,150.0
50K,578,0.3373702422145329,0.3096885813148789,0.02768166089965396,1293.189446366782,995.25,57.46193771626297,,0.36800461301902787,0.75,0.6,0.75,0.75,30,100,1000.0,0.0,150.0
50K,578,0.3373702422145329,0.3096885813148789,0.02768166089965396,1301.9143598615917,1056.75,57.693771626297575,,0.35544588742280675,0.75,0.6,0.75,0.75,40,100,0.0,0.0,150.0
50K,578,0.3373702422145329,0.3096885813148789,0.02768166089965396,1293.189446366782,995.25,57.46193771626297,,0.36800461301902787,0.75,0.6,0.75,0.75,40,100,1000.0,0.0,150.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,30,30,0.0,0.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,30,30,0.0,1400.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,30,30,1000.0,0.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,30,30,1000.0,1400.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,40,30,0.0,0.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,40,30,0.0,1400.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,40,30,1000.0,0.0,100.0
50K,578,0.07439446366782007,0.04844290657439446,0.025951557093425608,731.3391003460208,711.0,41.173010380622834,,0.21671802389716294,0.9,0.6,0.75,0.75,40,30,1000.0,1400.0,100.0
50K,578,0.3460207612456747,0.32006920415224915,0.02595155709342556,1280.4420415224913,852.0,57.14359861591696,,0.351284530444749,0.75,0.6,0.75,0.75,30,100,0.0,1400.0,150.0
50K,578,0.3460207612456747,0.32006920415224915,0.02595155709342556,1272.0544982698962,852.0,56.92906574394463,,0.3635212374359388,0.75,0.6,0.75,0.75,30,100,1000.0,1400.0,150.0
50K,578,0.3460207612456747,0.32006920415224915,0.02595155709342556,1280.4420415224913,852.0,57.14359861591696,,0.351284530444749,0.75,0.6,0.75,0.75,40,100,0.0,1400.0,150.0
50K,578,0.3460207612456747,0.32006920415224915,0.02595155709342556,1272.0544982698962,852.0,56.92906574394463,,0.3635212374359388,0.75,0.6,0.75,0.75,40,100,1000.0,1400.0,150.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,30,100,0.0,0.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,30,100,0.0,1400.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,30,100,1000.0,0.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,30,100,1000.0,1400.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,40,100,0.0,0.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,40,100,0.0,1400.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,40,100,1000.0,0.0,100.0
50K,578,0.1522491349480969,0.12802768166089964,0.024221453287197242,843.4792387543253,746.5,62.918685121107266,,0.28158311677728937,0.75,0.6,0.75,0.75,40,100,1000.0,1400.0,100.0
50K,578,0.22837370242214533,0.20588235294117646,0.02249134948096887,1016.0164359861592,972.0,38.72837370242215,,0.3332543966911831,0.9,0.6,0.75,0.75,30,30,0.0,1400.0,150.0
50K,578,0.22837370242214533,0.20588235294117646,0.02249134948096887,1016.7145328719723,972.0,38.61245674740484,,0.3332543966911831,0.9,0.6,0.75,0.75,30,30,1000.0,1400.0,150.0
50K,578,0.22837370242214533,0.20588235294117646,0.02249134948096887,1016.0164359861592,972.0,38.72837370242215,,0.3332543966911831,0.9,0.6,0.75,0.75,40,30,0.0,1400.0,150.0
50K,578,0.22837370242214533,0.20588235294117646,0.02249134948096887,1016.7145328719723,972.0,38.61245674740484,,0.3332543966911831,0.9,0.6,0.75,0.75,40,30,1000.0,1400.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,797.0683391003461,797.25,33.75259515570934,,0.3448799130070162,0.6,0.75,0.75,0.75,30,30,0.0,0.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,782.5873702422145,777.0,33.64878892733564,,0.33971396986327757,0.6,0.75,0.75,0.75,30,30,0.0,1400.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,797.0683391003461,797.25,33.75259515570934,,0.3448799130070162,0.6,0.75,0.75,0.75,30,30,1000.0,0.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,782.5873702422145,777.0,33.64878892733564,,0.33971396986327757,0.6,0.75,0.75,0.75,30,30,1000.0,1400.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,797.0683391003461,797.25,33.75259515570934,,0.3448799130070162,0.6,0.75,0.75,0.75,30,50,0.0,0.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,782.5873702422145,777.0,33.64878892733564,,0.33971396986327757,0.6,0.75,0.75,0.75,30,50,0.0,1400.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,797.0683391003461,797.25,33.75259515570934,,0.3448799130070162,0.6,0.75,0.75,0.75,30,50,1000.0,0.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,782.5873702422145,777.0,33.64878892733564,,0.33971396986327757,0.6,0.75,0.75,0.75,30,50,1000.0,1400.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,797.0683391003461,797.25,33.75259515570934,,0.3448799130070162,0.6,0.75,0.75,0.75,30,100,0.0,0.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,782.5873702422145,777.0,33.64878892733564,,0.33971396986327757,0.6,0.75,0.75,0.75,30,100,0.0,1400.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,797.0683391003461,797.25,33.75259515570934,,0.3448799130070162,0.6,0.75,0.75,0.75,30,100,1000.0,0.0,150.0
50K,578,0.08823529411764706,0.0657439446366782,0.02249134948096887,782.5873702422145,777.0,33.64878892733564,,0.33971396986327757,0.6,0.75,0.75,0.75,30,100,1000.0,1400.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,30,0.0,0.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,30,0.0,1400.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,30,1000.0,0.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,30,1000.0,1400.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,50,0.0,0.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,50,0.0,1400.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,50,1000.0,0.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,50,1000.0,1400.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,100,0.0,0.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,100,0.0,1400.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,100,1000.0,0.0,150.0
50K,578,0.0328719723183391,0.010380622837370242,0.022491349480968856,385.9463667820069,292.5,16.653979238754324,,0.3408642312195399,0.6,0.9,0.75,0.75,40,100,1000.0,1400.0,150.0
50K,578,0.3719723183391003,0.3494809688581315,0.022491349480968814,1322.7794117647059,924.75,62.15743944636678,,0.4844254182956178,0.6,0.6,0.75,0.75,40,100,0.0,1400.0,150.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,0.0,0.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,0.0,1400.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,1000.0,0.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,30,1000.0,1400.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,0.0,0.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,0.0,1400.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,1000.0,0.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,50,1000.0,1400.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,100,0.0,0.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,100,0.0,1400.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,100,1000.0,0.0,100.0
50K,578,0.020761245674740483,0.0,0.020761245674740483,533.3114186851211,531.5,34.04498269896194,,0.2955447358434317,0.6,0.75,0.75,0.75,30,100,1000.0,1400.0,100.0
50K,578,0.3719723183391003,0.35121107266435986,0.02076124567474047,1313.8961937716263,896.25,61.965397923875436,,0.3556537493003086,0.6,0.6,0.75,0.75,40,100,1000.0,1400.0,150.0
50K,578,0.33217993079584773,0.31314878892733566,0.01903114186851207,1071.153114186851,704.25,48.45501730103806,,0.3463726384926378,0.9,0.6,0.75,0.75,30,50,0.0,1400.0,150.0
50K,578,0.33217993079584773,0.31314878892733566,0.01903114186851207,1071.583910034602,704.25,48.38927335640138,,0.3463726384926378,0.9,0.6,0.75,0.75,30,50,1000.0,1400.0,150.0
50K,578,0.33217993079584773,0.31314878892733566,0.01903114186851207,1071.153114186851,704.25,48.45501730103806,,0.3463726384926378,0.9,0.6,0.75,0.75,40,50,0.0,1400.0,150.0
50K,578,0.33217993079584773,0.31314878892733566,0.01903114186851207,1071.583910034602,704.25,48.38927335640138,,0.3463726384926378,0.9,0.6,0.75,0.75,40,50,1000.0,1400.0,150.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,30,30,0.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,30,30,1000.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,30,50,0.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,30,50,1000.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,30,100,0.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,30,100,1000.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,40,30,0.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,40,30,1000.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,40,50,0.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,40,50,1000.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,40,100,0.0,0.0,200.0
50K,578,0.11245674740484429,0.09515570934256055,0.01730103806228374,873.0380622837371,822.0,20.33910034602076,,0.4174807512344015,0.75,0.75,0.75,0.75,40,100,1000.0,0.0,200.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,30,0.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,30,0.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,30,1000.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,30,1000.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,50,0.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,50,0.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,50,1000.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,50,1000.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,100,0.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,100,0.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,100,1000.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,342.06401384083046,283.0,23.25432525951557,,0.3071653669594566,0.6,0.9,0.75,0.75,30,100,1000.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,30,0.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,30,0.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,30,1000.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,30,1000.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,50,0.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,50,0.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,50,1000.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,50,1000.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,100,0.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,100,0.0,1400.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,100,1000.0,0.0,100.0
50K,578,0.01730103806228374,0.0,0.01730103806228374,260.4550173010381,195.0,16.697231833910035,,0.32152083348893945,0.6,0.9,0.75,0.75,40,100,1000.0,1400.0,100.0
50K,578,0.3304498269896194,0.31314878892733566,0.017301038062283725,1066.2742214532873,701.25,48.5242214532872,,0.34466530909683285,0.9,0.6,0.75,0.75,30,50,0.0,0.0,150.0
50K,578,0.3304498269896194,0.31314878892733566,0.017301038062283725,1066.3728373702422,701.25,48.465397923875436,,0.34466530909683285,0.9,0.6,0.75,0.75,30,50,1000.0,0.0,150.0
50K,578,0.3304498269896194,0.31314878892733566,0.017301038062283725,1066.2742214532873,701.25,48.5242214532872,,0.34466530909683285,0.9,0.6,0.75,0.75,40,50,0.0,0.0,150.0
50K,578,0.3304498269896194,0.31314878892733566,0.017301038062283725,1066.3728373702422,701.25,48.465397923875436,,0.34466530909683285,0.9,0.6,0.75,0.75,40,50,1000.0,0.0,150.0
50K,578,0.35986159169550175,0.34429065743944637,0.01557093425605538,1355.7171280276816,1012.5,62.75259515570934,,0.4907085498170015,0.6,0.6,0.75,0.75,40,100,0.0,0.0,150.0
50K,578,0.22145328719723184,0.20588235294117646,0.01557093425605538,1011.2517301038063,972.0,38.811418685121104,,0.3269911097215515,0.9,0.6,0.75,0.75,30,30,0.0,0.0,150.0
50K,578,0.22145328719723184,0.20588235294117646,0.01557093425605538,1012.2820069204153,972.0,38.688581314878896,,0.3269911097215515,0.9,0.6,0.75,0.75,30,30,1000.0,0.0,150.0
50K,578,0.22145328719723184,0.20588235294117646,0.01557093425605538,1011.2517301038063,972.0,38.811418685121104,,0.3269911097215515,0.9,0.6,0.75,0.75,40,30,0.0,0.0,150.0
50K,578,0.22145328719723184,0.20588235294117646,0.01557093425605538,1012.2820069204153,972.0,38.688581314878896,,0.3269911097215515,0.9,0.6,0.75,0.75,40,30,1000.0,0.0,150.0
50K,578,0.0726643598615917,0.05709342560553633,0.015570934256055366,546.3235294117648,377.5,9.982698961937716,,0.3981839624472127,0.75,0.9,0.75,0.75,30,30,0.0,1400.0,250.0
50K,578,0.0726643598615917,0.05709342560553633,0.015570934256055366,546.3235294117648,377.5,9.982698961937716,,0.3981839624472127,0.75,0.9,0.75,0.75,30,50,0.0,1400.0,250.0
50K,578,0.0726643598615917,0.05709342560553633,0.015570934256055366,546.3235294117648,377.5,9.982698961937716,,0.3981839624472127,0.75,0.9,0.75,0.75,30,100,0.0,1400.0,250.0
50K,578,0.0726643598615917,0.05709342560553633,0.015570934256055366,546.3235294117648,377.5,9.982698961937716,,0.3981839624472127,0.75,0.9,0.75,0.75,40,30,0.0,1400.0,250.0
50K,578,0.0726643598615917,0.05709342560553633,0.015570934256055366,546.3235294117648,377.5,9.982698961937716,,0.3981839624472127,0.75,0.9,0.75,0.75,40,50,0.0,1400.0,250.0
50K,578,0.0726643598615917,0.05709342560553633,0.015570934256055366,546.3235294117648,377.5,9.982698961937716,,0.3981839624472127,0.75,0.9,0.75,0.75,40,100,0.0,1400.0,250.0
50K,578,0.35986159169550175,0.3460207612456747,0.013840830449827035,1346.6107266435986,978.0,62.55709342560554,,0.35743615298094783,0.6,0.6,0.75,0.75,40,100,1000.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,30,0.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,30,0.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,30,1000.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,30,1000.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,50,0.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,50,0.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,50,1000.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,50,1000.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,100,0.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,100,0.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,100,1000.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,30,100,1000.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,40,30,0.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,40,30,0.0,1400.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,40,30,1000.0,0.0,150.0
50K,578,0.012110726643598616,0.0,0.012110726643598616,351.91089965397924,226.5,10.157439446366782,,0.359715525401149,0.75,0.9,0.75,0.75,40,30,1000.0,1400.0,150.0
